time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
7.459,0.247,0.005,-6.05,6.88,-4.91,0,0,0,0,1.1
7.582,0.226,0.006,-6.28,6.53,-10.91,0,0,0,0,4.3
7.68,0.24,0.003,-5.65,5.71,-11.84,0,0,0,0,3.5
8.008,0.251,0.003,-2.86,5.66,-19.23,0,0,0,0,0.0
8.028,0.211,0.491,-4.01,3.18,-13.69,0,0,0,0,5.4
8.05,0.215,0.493,-3.62,2.87,-12.93,0,0,0,0,5.7
8.082,0.222,0.513,-3.7,3.04,-11.88,0,0,0,0,5.6
8.223,0.239,0.438,-4.99,3.18,-11.09,0,0,0,0,4.4
8.241,0.236,0.344,-5.52,3.53,-11.27,0,0,0,0,5.4
8.26,0.237,0.198,-6.74,3.72,-10.99,0,0,0,0,6.1
8.277,0.237,0.087,-7.28,3.7,-10.47,0,0,0,0,6.9
8.403,0.244,0.027,-7.9,4.09,-10.23,0,0,0,0,6.8
8.42,0.258,0.007,-9.52,4.18,-8.16,0,0,0,0,0.0
8.453,0.23,0.009,-8.12,4.67,-6.62,0,0,0,0,3.1
8.471,0.126,0.044,-7.71,4.6,-11.85,0,0,0,0,16.4
8.602,0.137,0.034,-7.96,4.78,-10.46,0,0,0,0,15.9
8.625,0.251,0.015,-15.1,5.35,-2.1,0,0,0,0,0.0
8.657,0.263,0.017,-16.26,6.11,-1.86,0,0,0,0,0.0
8.688,0.258,0.013,-17.46,6.33,-2.83,0,0,0,0,0.0
8.825,0.275,0.011,-16.72,6.28,-2.71,0,0,0,0,0.0
8.855,0.289,0.325,-17.66,6.39,4.25,0,0,0,0,0.0
8.88,0.282,0.233,32.04,5.97,-0.04,0,0,0,0,0.0
8.912,0.294,0.139,-15.88,6.19,1.2,0,0,0,0,0.0
9.026,0.274,0.15,32.15,6.45,-0.53,0,0,0,0,0.0
9.055,0.291,0.022,-16.13,6.08,1.92,0,0,0,0,0.0
9.069,0.292,0.006,-17.41,6.47,3.82,0,0,0,0,0.0
9.088,0.277,0.005,33.63,7.28,-2.26,0,0,0,0,0.0
9.214,0.278,0.007,-17.06,6.42,3.47,0,0,0,0,0.0
9.245,0.269,0.01,36.21,7.2,-2.33,0,0,0,0,0.0
9.275,0.292,0.019,36.23,6.82,-2.16,0,0,0,0,0.0
9.306,0.281,0.043,35.44,6.71,-1.51,0,0,0,0,0.0
9.425,0.274,0.034,35.53,6.75,-1.37,0,0,0,0,0.0
9.44,0.297,0.048,34.24,6.34,-0.6,0,0,0,0,0.0
9.456,0.291,0.05,32.64,6.58,-0.97,0,0,0,0,0.0
9.471,0.27,0.203,30.66,7.84,-2.83,0,0,0,0,0.0
9.591,0.224,0.329,-14.09,7.19,1.01,0,0,0,0,3.9
9.607,0.147,0.364,-6.06,7.6,-11.88,0,0,0,0,13.9
9.623,0.222,0.416,-4.5,5.8,-16.75,0,0,0,0,5.6
9.638,0.23,0.406,-6.78,6.13,-15.81,0,0,0,0,5.4
9.774,0.263,0.322,-5.33,5.95,-18.2,0,0,0,0,0.0
9.794,0.263,0.256,-3.77,4.65,-18.92,0,0,0,0,0.0
9.812,0.258,0.243,-2.65,3.36,-19.23,0,0,0,0,0.0
9.837,0.266,0.244,-4.3,1.21,-19.55,0,0,0,0,0.0
9.965,0.217,0.562,-6.58,-5.54,-19.46,0,0,0,0,4.7
9.99,0.217,0.016,-4.54,-21.04,-12.96,0,0,0,0,5.5
10.006,0.281,0.051,-4.46,-24.53,-14.53,0,0,0,0,0.0
10.024,0.291,0.02,-2.9,-24.39,-16.23,0,0,0,0,0.0
10.148,0.282,0.308,-1.82,-24.17,-12.16,0,0,0,0,0.0
10.179,0.312,0.011,1.41,-18.92,-11.04,0,0,0,0,0.0
10.222,0.287,0.296,-0.04,-14.46,-7.56,0,0,0,0,0.0
10.254,0.267,0.259,-1.66,-11.85,-8.87,0,0,0,0,0.0
10.39,0.228,0.239,-5.24,-8.65,-10.05,0,0,0,0,3.4
10.413,0.238,0.49,-12.7,-3.27,-6.4,0,0,0,0,2.9
10.434,0.232,0.309,-15.29,-1.41,-5.1,0,0,0,0,4.4
10.469,0.242,0.228,11.22,-0.58,-0.44,0,0,0,0,4.0
10.635,0.237,0.228,19.5,1.33,-4.08,0,0,0,0,5.3
10.653,0.234,0.171,22.99,2.03,-3.02,0,0,0,0,6.5
10.681,0.255,0.197,25.52,2.44,-2.96,0,0,0,0,0.0
10.698,0.272,0.285,36.13,4.52,-2.96,0,0,0,0,0.0
10.893,0.263,0.284,36.74,4.45,-0.61,0,0,0,0,0.0
10.916,0.308,0.415,44.28,5.11,-1.45,0,0,0,0,0.0
10.933,0.28,0.448,45.41,3.58,-0.49,0,0,0,0,0.0
10.963,0.286,0.348,45.41,2.68,2.18,0,0,0,0,0.0
11.124,0.273,0.323,45.92,2.61,2.15,0,0,0,0,0.0
11.144,0.291,0.309,46.9,3.03,2.79,0,0,0,0,0.0
11.162,0.298,0.233,46.69,2.23,2.81,0,0,0,0,0.0
11.181,0.298,0.274,48.13,2.29,2.65,0,0,0,0,0.0
11.33,0.325,0.471,50.48,1.24,4.82,0,0,0,0,0.0
11.35,0.202,0.566,63.42,3.08,0.31,0,0,0,0,6.5
11.369,0.513,0.488,69.06,0.64,0.25,0,0,0,0,0.0
11.429,0.583,0.212,74.11,-4.75,7.67,0,0,0,0,0.0
11.582,0.601,0.307,73.7,-4.32,6.71,0,0,0,0,0.0
11.615,0.712,0.501,74.29,-0.51,5.52,0,0,0,0,0.0
11.635,0.535,0.055,73.28,2.91,2.83,0,0,0,0,0.0
11.661,0.537,0.027,68.65,6.4,-2.25,0,0,0,0,0.0
11.787,0.19,0.045,65.09,6.31,-0.82,0,0,0,0,7.9
11.803,0.245,0.437,44.42,5.18,1.99,0,0,0,0,2.1
11.84,0.28,0.405,39.64,5.3,-2.15,0,0,0,0,0.0
11.875,0.278,0.319,38.55,5.75,-4.2,0,0,0,0,0.0
12.004,0.303,0.298,36.91,5.66,-4.57,0,0,0,0,0.0
12.027,0.32,0.359,38.01,6.08,-5.49,0,0,0,0,0.0
12.043,0.313,0.361,36.19,6.45,-5.3,0,0,0,0,0.0
12.06,0.327,0.308,35.61,6.6,-5.22,0,0,0,0,0.0
12.191,0.319,0.322,-20.56,5.52,-1.16,0,0,0,0,0.0
12.211,0.294,0.315,-16.49,7.37,-3.84,0,0,0,0,0.0
12.239,0.298,0.339,-17.69,7.85,-4.25,0,0,0,0,0.0
