session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-23 21:24:43,51.6,607,0.291,0.417,8,0,0,0,0.0,193,0,0.0,0,7.2,36.8,LOW
