session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-28 17:09:03,176.9,2564,0.268,0.038,76,1,2,84,3.3,19,128,5.0,4,4.1,55.1,LOW
