session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-23 10:30:55,206.4,3505,0.234,0.311,42,7,4,1670,47.6,702,2273,64.9,4,31.1,75.7,MODERATE
