session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-23 09:39:58,133.6,2752,0.289,0.051,30,0,2,15,0.5,0,198,7.2,0,2.1,33.0,LOW
