time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
8.397,0.311,0.003,-10.14,-2.93,14.19,0,0,0,0,0.0
8.5,0.297,0.008,14.07,-5.71,5.41,0,0,0,0,0.0
8.524,0.295,0.004,14.5,-5.85,3.71,0,0,0,0,0.0
9.054,0.311,0.006,-10.86,-3.01,16.85,0,0,0,0,0.0
9.076,0.306,0.01,-11.29,-3.63,17.24,0,0,0,0,0.0
9.113,0.299,0.004,15.34,-6.76,5.14,0,0,0,0,0.0
9.146,0.302,0.006,14.36,-7.12,4.06,0,0,0,0,0.0
9.314,0.298,0.005,14.94,-6.73,4.32,0,0,0,0,0.0
9.332,0.299,0.008,-11.67,-3.17,18.16,0,0,0,0,0.0
9.354,0.302,0.003,14.91,-7.1,4.76,0,0,0,0,0.0
9.374,0.292,0.005,14.53,-6.3,5.0,0,0,0,0,0.0
9.524,0.298,0.003,14.13,-6.02,4.43,0,0,0,0,0.0
9.544,0.296,0.002,14.18,-6.09,4.45,0,0,0,0,0.0
9.563,0.291,0.007,13.86,-5.87,4.48,0,0,0,0,0.0
9.582,0.291,0.005,13.93,-5.66,4.38,0,0,0,0,0.0
9.719,0.285,0.007,14.03,-5.55,4.09,0,0,0,0,0.0
9.741,0.281,0.004,13.33,-5.15,3.88,0,0,0,0,0.0
9.771,0.285,0.005,11.81,-5.23,3.37,0,0,0,0,0.0
9.816,0.295,0.005,11.15,-4.9,2.31,0,0,0,0,0.0
9.99,0.304,0.01,11.0,-4.86,3.05,0,0,0,0,0.0
10.012,0.292,0.003,10.18,-5.88,-0.99,0,0,0,0,0.0
10.043,0.261,0.013,9.6,-5.69,-1.97,0,0,0,0,0.0
10.074,0.208,0.016,9.33,-6.51,-3.81,0,0,0,0,5.8
10.219,0.235,0.008,10.27,-6.75,-4.88,0,0,0,0,3.3
10.237,0.288,0.008,10.36,-6.16,-4.92,0,0,0,0,0.0
10.279,0.291,0.002,10.87,-5.8,-6.02,0,0,0,0,0.0
10.313,0.288,0.007,12.71,-5.64,-5.28,0,0,0,0,0.0
10.457,0.312,0.009,11.83,-5.67,-5.62,0,0,0,0,0.0
10.477,0.3,0.01,12.34,-5.55,-5.4,0,0,0,0,0.0
10.495,0.29,0.008,11.69,-5.26,-4.99,0,0,0,0,0.0
10.524,0.303,0.004,12.07,-5.38,-4.75,0,0,0,0,0.0
10.673,0.298,0.012,11.96,-5.26,-3.65,0,0,0,0,0.0
10.693,0.297,0.009,12.45,-5.83,-2.7,0,0,0,0,0.0
10.713,0.286,0.005,11.71,-6.13,-4.99,0,0,0,0,0.0
10.732,0.303,0.005,11.4,-5.94,-3.24,0,0,0,0,0.0
10.868,0.312,0.009,11.38,-5.8,-3.33,0,0,0,0,0.0
10.89,0.284,0.012,10.12,-5.21,-2.27,0,0,0,0,0.0
10.907,0.295,0.009,9.23,-4.52,-2.47,0,0,0,0,0.0
10.927,0.293,0.007,10.45,-4.41,-1.19,0,0,0,0,0.0
11.062,0.284,0.011,9.27,-4.35,-2.44,0,0,0,0,0.0
11.083,0.236,0.006,9.88,-4.61,-3.15,0,0,0,0,2.5
11.103,0.234,0.01,9.92,-5.21,-1.08,0,0,0,0,3.5
11.124,0.208,0.01,7.65,-4.51,-4.21,0,0,0,0,7.3
11.257,0.28,0.012,6.39,-3.67,-1.31,0,0,0,0,0.0
11.276,0.284,0.013,5.39,-3.5,1.22,0,0,0,0,0.0
11.297,0.281,0.008,4.1,-3.6,-1.82,0,0,0,0,0.0
11.31,0.304,0.002,4.28,-3.92,-0.83,0,0,0,0,0.0
11.45,0.277,0.003,3.12,-3.65,-0.07,0,0,0,0,0.0
11.473,0.298,0.005,2.89,-2.73,-2.21,0,0,0,0,0.0
11.49,0.209,0.005,3.99,-4.46,-6.0,0,0,0,0,5.6
11.513,0.209,0.005,4.22,-4.11,-5.05,0,0,0,0,6.4
11.66,0.213,0.009,4.88,-3.31,-7.55,0,0,0,0,6.7
11.68,0.308,0.006,3.2,-0.95,-5.53,0,0,0,0,0.0
11.702,0.345,0.008,2.55,-0.86,-4.91,0,0,0,0,0.0
11.724,0.318,0.008,3.15,-0.66,-5.89,0,0,0,0,0.0
11.876,0.344,0.01,2.46,-0.75,-5.08,0,0,0,0,0.0
11.895,0.346,0.007,2.32,-0.74,-3.83,0,0,0,0,0.0
11.913,0.343,0.013,2.16,-0.52,-4.53,0,0,0,0,0.0
11.963,0.323,0.01,1.07,-1.13,-2.61,0,0,0,0,0.0
12.103,0.317,0.012,1.89,-1.23,-0.02,0,0,0,0,0.0
12.123,0.335,0.011,16.75,-4.82,26.29,0,0,0,0,0.0
12.153,0.345,0.009,17.42,-5.55,28.09,0,0,0,0,0.0
12.175,0.332,0.009,17.31,-5.8,31.29,0,0,0,0,0.0
12.333,0.333,0.008,16.77,-5.46,33.71,0,0,0,0,0.0
12.353,0.315,0.008,17.39,-5.86,32.06,0,0,0,0,0.0
12.367,0.315,0.009,16.93,-5.91,34.26,0,0,0,0,0.0
12.39,0.321,0.009,17.44,-5.89,34.1,0,0,0,0,0.0
12.523,0.325,0.007,16.88,-5.57,33.66,0,0,0,0,0.0
12.55,0.338,0.009,17.88,-5.49,28.64,0,0,0,0,0.0
12.573,0.325,0.01,18.54,-5.57,24.13,0,0,0,0,0.0
12.59,0.332,0.005,18.2,-5.8,24.33,0,0,0,0,0.0
12.74,0.338,0.005,18.5,-5.69,24.4,0,0,0,0,0.0
12.757,0.327,0.005,3.03,-3.83,9.65,0,0,0,0,0.0
12.775,0.341,0.009,18.36,-5.66,20.48,0,0,0,0,0.0
12.793,0.331,0.004,18.35,-5.58,22.21,0,0,0,0,0.0
12.934,0.338,0.004,17.69,-5.49,21.34,0,0,0,0,0.0
12.953,0.354,0.004,3.14,-4.38,8.92,0,0,0,0,0.0
12.985,0.313,0.007,17.86,-6.06,20.21,0,0,0,0,0.0
13.033,0.338,0.002,2.08,-4.95,7.59,0,0,0,0,0.0
13.18,0.331,0.004,4.36,-5.15,8.66,0,0,0,0,0.0
13.198,0.344,0.002,2.36,-5.27,7.08,0,0,0,0,0.0
13.224,0.337,0.011,2.44,-4.47,7.48,0,0,0,0,0.0
13.256,0.33,0.008,1.22,-4.68,7.05,0,0,0,0,0.0
13.407,0.348,0.012,2.93,-4.24,7.09,0,0,0,0,0.0
13.424,0.329,0.01,18.24,-6.61,23.56,0,0,0,0,0.0
13.443,0.335,0.01,1.88,-4.23,8.12,0,0,0,0,0.0
13.461,0.332,0.029,1.44,-4.2,7.02,0,0,0,0,0.0
13.593,0.319,0.005,1.0,-4.45,7.38,0,0,0,0,0.0
13.614,0.321,0.012,1.97,-4.7,9.2,0,0,0,0,0.0
13.632,0.322,0.015,2.73,-4.88,7.52,0,0,0,0,0.0
13.652,0.319,0.009,3.26,-4.24,8.28,0,0,0,0,0.0
