time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
8.214,0.289,0.008,-10.65,-7.51,0.59,0,0,0,0,0.0
8.308,0.282,0.009,21.26,-8.4,3.33,0,0,0,0,0.0
8.334,0.273,0.012,14.98,-8.79,10.16,0,0,0,0,0.0
8.634,0.26,0.019,13.68,-8.12,10.7,0,0,0,0,0.0
8.662,0.223,0.011,-0.84,-7.85,-3.1,0,0,0,0,4.0
8.692,0.212,0.008,3.02,-8.78,3.11,0,0,0,0,6.1
8.706,0.197,0.012,0.32,-7.76,0.04,0,0,0,0,8.6
8.821,0.257,0.005,1.75,-8.74,-3.32,0,0,0,0,0.0
8.841,0.271,0.011,2.8,-10.25,-1.22,0,0,0,0,0.0
8.859,0.272,0.01,1.38,-8.73,-4.41,0,0,0,0,0.0
8.884,0.277,0.011,0.46,-9.51,-2.53,0,0,0,0,0.0
9.02,0.284,0.011,1.65,-8.81,-5.47,0,0,0,0,0.0
9.045,0.27,0.007,0.34,-8.88,-4.79,0,0,0,0,0.0
9.063,0.277,0.006,3.29,-8.08,-5.04,0,0,0,0,0.0
9.083,0.286,0.012,0.63,-6.88,-6.57,0,0,0,0,0.0
9.211,0.271,0.009,-0.3,-7.49,-4.42,0,0,0,0,0.0
9.24,0.293,0.022,4.06,-4.94,-0.62,0,0,0,0,0.0
9.273,0.239,0.014,-0.9,-5.13,-1.04,0,0,0,0,2.1
9.292,0.224,0.009,-0.89,-4.64,-1.8,0,0,0,0,4.6
9.406,0.267,0.012,-1.81,-3.61,-0.89,0,0,0,0,0.0
9.421,0.252,0.012,-0.08,-3.65,-1.38,0,0,0,0,0.0
9.438,0.279,0.013,1.34,-1.5,-0.14,0,0,0,0,0.0
9.455,0.284,0.008,-0.48,-2.59,0.48,0,0,0,0,0.0
9.573,0.3,0.005,0.25,-3.59,2.81,0,0,0,0,0.0
9.601,0.313,0.008,-0.56,-3.22,1.67,0,0,0,0,0.0
9.618,0.282,0.006,-0.08,-4.22,4.47,0,0,0,0,0.0
9.637,0.247,0.01,0.24,-4.87,5.56,0,0,0,0,1.2
9.746,0.251,0.005,0.05,-5.27,6.69,0,0,0,0,0.0
9.76,0.192,0.012,-3.12,-5.48,2.94,0,0,0,0,7.7
9.781,0.205,0.01,-1.07,-7.06,3.29,0,0,0,0,6.9
9.808,0.275,0.015,-0.09,-6.55,4.92,0,0,0,0,0.0
9.922,0.286,0.009,-4.16,-7.63,1.37,0,0,0,0,0.0
9.941,0.299,0.019,-0.13,-7.39,3.75,0,0,0,0,0.0
9.96,0.312,0.008,-1.3,-6.98,1.9,0,0,0,0,0.0
9.986,0.236,0.007,-0.65,-7.88,1.43,0,0,0,0,2.4
10.106,0.258,0.007,-1.17,-7.71,2.73,0,0,0,0,0.0
10.135,0.181,0.019,-0.77,-7.92,2.03,0,0,0,0,9.0
10.155,0.25,0.016,0.16,-7.14,-0.08,0,0,0,0,0.0
10.173,0.258,0.009,-0.9,-6.65,0.83,0,0,0,0,0.0
10.294,0.257,0.011,0.89,-5.74,-1.82,0,0,0,0,0.0
10.322,0.262,0.012,1.93,-6.16,-2.38,0,0,0,0,0.0
10.335,0.297,0.006,-1.29,-4.37,-1.46,0,0,0,0,0.0
10.359,0.261,0.008,-2.24,-3.91,-3.91,0,0,0,0,0.0
10.486,0.297,0.007,-1.57,-5.12,-4.07,0,0,0,0,0.0
10.516,0.223,0.005,0.83,-4.64,-2.14,0,0,0,0,4.0
10.545,0.235,0.084,-1.05,-4.89,-3.93,0,0,0,0,3.3
10.594,0.26,0.008,1.55,-5.51,-4.63,0,0,0,0,0.0
10.725,0.272,0.003,-0.72,-6.03,-2.34,0,0,0,0,0.0
10.742,0.307,0.055,-1.14,-6.09,-1.75,0,0,0,0,0.0
10.77,0.298,0.031,-0.35,-5.8,0.08,0,0,0,0,0.0
10.803,0.314,0.018,0.49,-5.04,-0.58,0,0,0,0,0.0
10.942,0.289,0.012,-0.28,-6.62,-3.37,0,0,0,0,0.0
10.962,0.291,0.009,-0.98,-5.87,0.17,0,0,0,0,0.0
10.981,0.228,0.009,0.28,-6.79,-6.01,0,0,0,0,3.4
11.001,0.171,0.045,-0.5,-5.51,-2.16,0,0,0,0,11.0
11.14,0.278,0.004,-0.26,-6.82,-2.13,0,0,0,0,0.0
11.161,0.306,0.011,0.93,-5.51,1.19,0,0,0,0,0.0
11.176,0.292,0.007,-1.54,-5.28,-0.83,0,0,0,0,0.0
11.199,0.275,0.012,-0.31,-6.34,-4.01,0,0,0,0,0.0
11.34,0.307,0.013,-0.19,-6.11,-0.99,0,0,0,0,0.0
11.359,0.219,0.009,-0.03,-6.73,-5.56,0,0,0,0,4.4
11.403,0.228,0.012,0.43,-7.26,0.41,0,0,0,0,4.2
11.433,0.23,0.011,0.67,-7.13,-0.32,0,0,0,0,4.7
11.584,0.254,0.031,-0.87,-6.4,-2.7,0,0,0,0,0.0
11.601,0.316,0.01,1.05,-5.76,1.45,0,0,0,0,0.0
11.618,0.305,0.021,0.74,-6.28,-3.62,0,0,0,0,0.0
11.641,0.314,0.012,2.07,-6.13,-1.59,0,0,0,0,0.0
11.843,0.301,0.019,1.02,-7.0,-3.42,0,0,0,0,0.0
11.865,0.321,0.016,-0.69,-7.03,-2.88,0,0,0,0,0.0
11.886,0.301,0.006,0.48,-6.42,-1.27,0,0,0,0,0.0
11.908,0.288,0.009,-0.42,-6.97,-4.2,0,0,0,0,0.0
12.062,0.317,0.007,3.25,-6.69,-0.64,0,0,0,0,0.0
12.088,0.241,0.009,-0.3,-6.71,-5.68,0,0,0,0,1.8
12.123,0.286,0.011,1.26,-6.42,-0.41,0,0,0,0,0.0
12.143,0.291,0.015,0.29,-5.3,-3.9,0,0,0,0,0.0
12.267,0.288,0.006,0.7,-6.64,-6.13,0,0,0,0,0.0
12.288,0.279,0.01,1.29,-6.09,-2.48,0,0,0,0,0.0
12.309,0.274,0.015,1.27,-7.1,-2.42,0,0,0,0,0.0
12.342,0.287,0.009,0.25,-6.51,-1.29,0,0,0,0,0.0
12.492,0.309,0.011,1.24,-5.93,-2.51,0,0,0,0,0.0
12.508,0.249,0.012,1.11,-8.03,-5.07,0,0,0,0,0.8
12.547,0.237,0.007,0.57,-6.53,-3.82,0,0,0,0,3.1
12.58,0.266,0.012,-1.35,-6.97,-4.59,0,0,0,0,0.0
12.732,0.256,0.019,0.29,-6.23,-4.67,0,0,0,0,0.0
12.762,0.282,0.012,-0.39,-6.2,-6.37,0,0,0,0,0.0
12.781,0.289,0.007,0.88,-6.73,-4.7,0,0,0,0,0.0
12.802,0.302,0.016,0.33,-6.71,-3.61,0,0,0,0,0.0
12.941,0.277,0.014,1.43,-6.08,-3.11,0,0,0,0,0.0
12.972,0.284,0.014,0.5,-6.48,-3.52,0,0,0,0,0.0
12.989,0.309,0.013,-0.73,-6.93,-4.33,0,0,0,0,0.0
13.006,0.293,0.01,-1.85,-7.0,-5.23,0,0,0,0,0.0
13.141,0.293,0.015,2.09,-6.32,-4.24,0,0,0,0,0.0
13.169,0.295,0.009,0.07,-6.56,-5.23,0,0,0,0,0.0
13.188,0.27,0.013,-0.04,-8.05,-2.94,0,0,0,0,0.0
13.205,0.278,0.007,-0.97,-8.41,-6.87,0,0,0,0,0.0
13.343,0.211,0.017,-0.09,-7.04,-6.7,0,0,0,0,5.4
13.367,0.282,0.01,-0.03,-7.86,-3.85,0,0,0,0,0.0
13.384,0.293,0.012,0.3,-6.52,-5.63,0,0,0,0,0.0
13.412,0.297,0.009,0.48,-6.84,-6.47,0,0,0,0,0.0
13.558,0.312,0.01,-0.98,-7.24,-4.02,0,0,0,0,0.0
13.586,0.298,0.012,0.24,-6.92,-5.47,0,0,0,0,0.0
13.62,0.303,0.017,0.11,-6.91,-4.26,0,0,0,0,0.0
13.656,0.284,0.008,1.48,-6.33,-3.88,0,0,0,0,0.0
13.802,0.279,0.008,-2.41,-6.3,-6.16,0,0,0,0,0.0
13.821,0.26,0.012,-1.22,-6.41,-3.22,0,0,0,0,0.0
13.845,0.265,0.02,0.93,-6.49,-5.11,0,0,0,0,0.0
13.878,0.315,0.007,0.15,-5.9,-6.29,0,0,0,0,0.0
14.002,0.28,0.01,2.22,-7.11,-3.91,0,0,0,0,0.0
14.018,0.286,0.015,3.1,-6.37,-3.72,0,0,0,0,0.0
14.037,0.29,0.016,-1.93,-6.88,-4.17,0,0,0,0,0.0
14.054,0.281,0.012,0.7,-5.97,-2.72,0,0,0,0,0.0
14.169,0.288,0.011,1.99,-6.36,-1.23,0,0,0,0,0.0
14.189,0.296,0.01,0.25,-6.04,-5.73,0,0,0,0,0.0
14.21,0.312,0.011,0.04,-6.27,-6.83,0,0,0,0,0.0
14.241,0.284,0.008,0.41,-6.69,-5.83,0,0,0,0,0.0
14.367,0.217,0.011,-1.17,-6.47,-6.85,0,0,0,0,4.7
14.387,0.246,0.01,-2.67,-7.5,-5.31,0,0,0,0,2.0
14.407,0.234,0.012,-1.14,-6.32,-5.46,0,0,0,0,4.1
14.424,0.298,0.012,-3.13,-5.79,-6.4,0,0,0,0,0.0
14.538,0.279,0.01,0.54,-4.74,-5.38,0,0,0,0,0.0
14.569,0.302,0.014,-0.96,-5.63,-6.48,0,0,0,0,0.0
14.588,0.325,0.012,-0.71,-5.55,-5.19,0,0,0,0,0.0
14.604,0.297,0.023,1.27,-5.12,-6.27,0,0,0,0,0.0
14.731,0.309,0.011,-1.94,-5.74,-7.64,0,0,0,0,0.0
14.754,0.303,0.012,-0.52,-4.49,-3.15,0,0,0,0,0.0
14.774,0.287,0.012,-0.7,-5.16,-4.95,0,0,0,0,0.0
14.791,0.302,0.019,0.24,-4.76,-5.62,0,0,0,0,0.0
14.901,0.304,0.017,-1.86,-4.73,-4.57,0,0,0,0,0.0
14.92,0.255,0.013,-1.6,-5.36,-8.09,0,0,0,0,0.0
14.946,0.272,0.01,0.2,-5.73,-5.55,0,0,0,0,0.0
14.98,0.269,0.008,-1.05,-4.07,-5.95,0,0,0,0,0.0
15.123,0.28,0.016,-1.68,-5.08,-9.48,0,0,0,0,0.0
15.141,0.271,0.013,-0.03,-4.78,-3.12,0,0,0,0,0.0
15.159,0.291,0.012,-2.04,-4.44,-8.31,0,0,0,0,0.0
15.178,0.305,0.012,-1.53,-4.4,-9.85,0,0,0,0,0.0
15.306,0.282,0.01,-1.3,-4.86,-5.9,0,0,0,0,0.0
15.323,0.302,0.005,-1.92,-4.93,-7.32,0,0,0,0,0.0
15.341,0.245,0.011,-4.12,-5.03,-6.93,0,0,0,0,1.4
15.358,0.218,0.023,-2.9,-5.69,-5.37,0,0,0,0,5.4
15.489,0.238,0.028,-1.88,-4.19,-9.21,0,0,0,0,3.7
