time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
7.496,0.343,0.004,3.63,-1.87,1.22,0,0,0,0,0.0
7.62,0.344,0.007,2.89,-2.15,1.65,0,0,0,0,0.0
7.65,0.351,0.032,3.68,-1.34,4.47,0,0,0,0,0.0
7.679,0.346,0.012,3.51,-1.46,7.12,0,0,0,0,0.0
7.71,0.349,0.013,4.21,-1.81,6.72,0,0,0,0,0.0
7.839,0.342,0.015,4.45,-2.09,6.46,0,0,0,0,0.0
7.865,0.363,0.011,5.85,-1.28,5.1,0,0,0,0,0.0
7.88,0.331,0.017,5.46,-1.23,4.86,0,0,0,0,0.0
7.933,0.35,0.015,4.55,-1.76,5.58,0,0,0,0,0.0
8.06,0.361,0.016,6.87,-1.03,5.16,0,0,0,0,0.0
8.076,0.343,0.015,6.14,-1.5,3.76,0,0,0,0,0.0
8.107,0.364,0.011,5.87,-2.33,5.88,0,0,0,0,0.0
8.14,0.366,0.014,5.28,-2.68,6.38,0,0,0,0,0.0
8.257,0.35,0.012,5.87,-2.9,6.39,0,0,0,0,0.0
8.277,0.35,0.006,23.7,-5.38,18.64,0,0,0,0,0.0
8.295,0.342,0.005,24.42,-5.55,16.91,0,0,0,0,0.0
8.31,0.352,0.009,6.26,-3.78,5.38,0,0,0,0,0.0
8.418,0.301,0.015,5.06,-3.82,5.46,0,0,0,0,0.0
8.436,0.171,0.004,7.34,-3.66,4.58,0,0,0,0,10.2
8.475,0.28,0.003,7.54,-2.56,6.59,0,0,0,0,0.0
8.507,0.302,0.006,6.17,-2.05,2.93,0,0,0,0,0.0
8.622,0.319,0.01,6.18,-2.5,5.32,0,0,0,0,0.0
8.644,0.334,0.012,7.07,-2.91,4.58,0,0,0,0,0.0
8.664,0.322,0.003,5.66,-3.07,5.21,0,0,0,0,0.0
8.698,0.327,0.011,6.22,-2.51,6.64,0,0,0,0,0.0
8.804,0.348,0.005,5.9,-2.99,6.8,0,0,0,0,0.0
8.827,0.338,0.007,5.53,-3.32,4.93,0,0,0,0,0.0
8.844,0.33,0.014,7.01,-3.49,4.94,0,0,0,0,0.0
8.874,0.328,0.008,6.8,-3.05,4.91,0,0,0,0,0.0
8.989,0.33,0.013,6.58,-3.09,5.04,0,0,0,0,0.0
9.01,0.332,0.004,6.08,-3.04,5.57,0,0,0,0,0.0
9.028,0.334,0.004,6.62,-3.07,4.74,0,0,0,0,0.0
9.044,0.347,0.013,6.24,-2.87,3.99,0,0,0,0,0.0
9.136,0.342,0.005,7.49,-3.55,2.84,0,0,0,0,0.0
9.16,0.345,0.007,6.56,-3.47,2.95,0,0,0,0,0.0
9.175,0.342,0.007,6.83,-3.33,3.38,0,0,0,0,0.0
9.193,0.346,0.008,6.66,-3.4,3.33,0,0,0,0,0.0
9.296,0.346,0.009,6.27,-3.43,4.18,0,0,0,0,0.0
9.311,0.326,0.005,6.32,-3.37,2.32,0,0,0,0,0.0
9.338,0.344,0.006,5.97,-2.7,3.47,0,0,0,0,0.0
9.371,0.346,0.009,6.8,-2.99,2.42,0,0,0,0,0.0
9.484,0.322,0.005,6.63,-2.56,3.87,0,0,0,0,0.0
9.505,0.351,0.009,6.08,-2.65,1.03,0,0,0,0,0.0
9.527,0.347,0.012,5.8,-2.54,3.7,0,0,0,0,0.0
9.545,0.34,0.008,6.19,-2.4,2.54,0,0,0,0,0.0
9.646,0.358,0.008,4.53,-2.39,4.13,0,0,0,0,0.0
9.662,0.345,0.01,2.35,-1.85,2.96,0,0,0,0,0.0
9.676,0.325,0.014,3.56,-1.43,3.45,0,0,0,0,0.0
9.696,0.364,0.006,3.43,-1.11,4.85,0,0,0,0,0.0
9.807,0.355,0.007,2.9,-2.25,5.47,0,0,0,0,0.0
9.827,0.355,0.006,0.08,-0.78,12.58,0,0,0,0,0.0
9.844,0.347,0.005,-3.1,-0.45,10.96,0,0,0,0,0.0
9.866,0.336,0.023,-0.33,-1.29,10.58,0,0,0,0,0.0
9.996,0.332,0.014,-0.93,-3.48,7.31,0,0,0,0,0.0
10.015,0.29,0.014,0.26,-3.98,9.28,0,0,0,0,0.0
10.026,0.33,0.024,2.08,-4.06,5.9,0,0,0,0,0.0
10.045,0.345,0.016,1.9,-4.3,6.36,0,0,0,0,0.0
10.137,0.35,0.013,1.65,-6.97,3.48,0,0,0,0,0.0
10.159,0.373,0.215,-0.24,-5.69,5.22,0,0,0,0,0.0
10.177,0.359,0.062,1.88,-4.91,11.75,0,0,0,0,0.0
10.193,0.37,0.017,-1.86,-6.35,9.94,0,0,0,0,0.0
10.288,0.362,0.044,0.1,-4.96,12.45,0,0,0,0,0.0
10.31,0.391,0.012,-1.98,-5.68,7.58,0,0,0,0,0.0
10.328,0.355,0.011,31.0,-9.72,9.82,0,0,0,0,0.0
10.344,0.363,0.009,-5.65,-3.51,-1.44,0,0,0,0,0.0
10.436,0.354,0.005,-4.48,-3.55,3.96,0,0,0,0,0.0
10.458,0.341,0.024,1.12,-4.84,11.09,0,0,0,0,0.0
10.474,0.359,0.025,0.03,-3.6,8.56,0,0,0,0,0.0
10.506,0.345,0.041,-2.14,-5.6,2.09,0,0,0,0,0.0
10.617,0.339,0.095,-2.03,-5.58,7.52,0,0,0,0,0.0
10.645,0.393,0.008,-3.11,-5.62,11.72,0,0,0,0,0.0
10.659,0.354,0.014,-3.52,-5.29,6.03,0,0,0,0,0.0
10.676,0.312,0.008,-2.55,-4.9,-1.93,0,0,0,0,0.0
10.779,0.324,0.01,0.22,-5.68,-3.28,0,0,0,0,0.0
10.792,0.349,0.009,-0.2,-3.06,-8.17,0,0,0,0,0.0
10.811,0.29,0.025,1.89,-3.42,-14.15,0,0,0,0,0.0
10.827,0.308,0.01,-1.92,-3.79,-6.27,0,0,0,0,0.0
10.926,0.259,0.023,0.55,-2.73,-6.93,0,0,0,0,0.0
10.943,0.226,0.021,-1.58,-3.73,0.55,0,0,0,0,3.7
10.987,0.245,0.014,-0.25,-3.0,1.3,0,0,0,0,2.1
11.018,0.205,0.01,5.32,-2.74,-1.59,0,0,0,0,7.6
11.127,0.231,0.015,3.29,-5.7,-1.32,0,0,0,0,5.3
11.143,0.2,0.011,21.64,-9.12,11.73,0,0,0,0,9.7
11.161,0.241,0.005,2.7,-4.77,-1.48,0,0,0,0,5.6
11.178,0.336,0.004,1.15,-2.59,2.07,0,0,0,0,0.0
11.274,0.36,0.006,1.58,-2.75,-2.79,0,0,0,0,0.0
11.295,0.354,0.016,22.05,-3.87,4.24,0,0,0,0,0.0
11.311,0.366,0.008,3.87,-2.63,-2.43,0,0,0,0,0.0
11.326,0.334,0.012,4.22,-2.73,-1.34,0,0,0,0,0.0
11.437,0.262,0.008,4.37,-2.59,-5.9,0,0,0,0,0.0
11.461,0.274,0.012,3.19,-2.86,-8.39,0,0,0,0,0.0
11.482,0.299,0.009,4.46,-3.38,-8.36,0,0,0,0,0.0
11.516,0.29,0.011,4.04,-3.49,-10.11,0,0,0,0,0.0
11.634,0.29,0.009,3.9,-3.97,-9.54,0,0,0,0,0.0
11.661,0.319,0.011,4.63,-3.88,-10.13,0,0,0,0,0.0
11.677,0.297,0.011,4.9,-4.77,-8.88,0,0,0,0,0.0
11.693,0.301,0.009,4.24,-5.08,-9.83,0,0,0,0,0.0
11.804,0.305,0.013,4.08,-4.9,-9.49,0,0,0,0,0.0
11.829,0.297,0.016,7.2,-5.74,-6.61,0,0,0,0,0.0
11.852,0.294,0.01,7.94,-5.27,-5.95,0,0,0,0,0.0
11.882,0.323,0.009,11.23,-4.89,-4.66,0,0,0,0,0.0
12.028,0.311,0.008,9.75,-5.48,-3.93,0,0,0,0,0.0
12.044,0.309,0.011,11.65,-5.72,-2.87,0,0,0,0,0.0
12.059,0.321,0.015,11.65,-5.94,-3.97,0,0,0,0,0.0
12.08,0.315,0.007,13.78,-5.47,-0.51,0,0,0,0,0.0
12.207,0.289,0.009,13.94,-5.38,-1.01,0,0,0,0,0.0
12.228,0.305,0.009,13.63,-5.73,-4.5,0,0,0,0,0.0
12.245,0.307,0.009,14.43,-5.89,-3.35,0,0,0,0,0.0
12.26,0.319,0.006,13.43,-6.25,-3.2,0,0,0,0,0.0
12.37,0.309,0.014,14.25,-6.07,-4.56,0,0,0,0,0.0
12.392,0.31,0.007,13.03,-6.07,-5.8,0,0,0,0,0.0
12.41,0.312,0.013,13.57,-5.72,-4.9,0,0,0,0,0.0
12.426,0.322,0.007,13.36,-6.02,-4.52,0,0,0,0,0.0
12.554,0.309,0.011,13.52,-5.39,-4.08,0,0,0,0,0.0
12.578,0.305,0.008,14.36,-6.21,-4.81,0,0,0,0,0.0
12.592,0.307,0.009,14.71,-6.16,-1.0,0,0,0,0,0.0
12.62,0.311,0.008,14.79,-6.5,-1.44,0,0,0,0,0.0
12.77,0.311,0.01,13.64,-6.08,-1.91,0,0,0,0,0.0
12.789,0.302,0.011,12.68,-6.25,-3.16,0,0,0,0,0.0
12.81,0.3,0.006,12.18,-6.75,-2.45,0,0,0,0,0.0
12.84,0.297,0.007,13.3,-6.38,-3.44,0,0,0,0,0.0
13.016,0.305,0.008,13.57,-6.92,-2.26,0,0,0,0,0.0
13.034,0.299,0.013,13.34,-7.21,-6.08,0,0,0,0,0.0
13.053,0.295,0.01,11.74,-7.44,-1.76,0,0,0,0,0.0
13.079,0.305,0.009,12.7,-7.43,-2.08,0,0,0,0,0.0
13.222,0.317,0.009,13.41,-7.83,-3.88,0,0,0,0,0.0
13.244,0.312,0.012,12.94,-7.88,-5.09,0,0,0,0,0.0
13.26,0.315,0.009,13.0,-7.75,-1.67,0,0,0,0,0.0
13.279,0.316,0.008,13.8,-7.8,-4.76,0,0,0,0,0.0
13.379,0.327,0.01,15.39,-7.5,-2.82,0,0,0,0,0.0
13.393,0.312,0.016,15.44,-6.61,-1.17,0,0,0,0,0.0
13.42,0.287,0.005,13.1,-7.3,-4.87,0,0,0,0,0.0
13.446,0.298,0.006,13.07,-7.28,-4.5,0,0,0,0,0.0
13.561,0.307,0.009,13.61,-7.01,-4.22,0,0,0,0,0.0
13.576,0.326,0.008,15.18,-6.7,-3.24,0,0,0,0,0.0
13.596,0.304,0.011,14.32,-7.37,-3.63,0,0,0,0,0.0
13.611,0.302,0.013,16.62,-6.58,-2.36,0,0,0,0,0.0
13.71,0.326,0.01,14.6,-6.51,-2.01,0,0,0,0,0.0
13.726,0.321,0.008,15.61,-6.4,-3.25,0,0,0,0,0.0
13.744,0.312,0.006,15.55,-5.8,-0.73,0,0,0,0,0.0
13.758,0.321,0.01,16.19,-5.46,-2.3,0,0,0,0,0.0
13.867,0.322,0.01,16.78,-5.24,-0.78,0,0,0,0,0.0
13.894,0.326,0.01,16.13,-5.2,1.01,0,0,0,0,0.0
13.929,0.33,0.007,18.01,-5.32,1.46,0,0,0,0,0.0
13.963,0.335,0.011,17.9,-4.78,1.74,0,0,0,0,0.0
14.076,0.329,0.008,16.48,-5.41,1.55,0,0,0,0,0.0
14.093,0.328,0.01,17.89,-5.54,2.21,0,0,0,0,0.0
14.109,0.319,0.009,17.48,-5.7,1.22,0,0,0,0,0.0
14.127,0.311,0.008,17.15,-5.39,1.36,0,0,0,0,0.0
14.219,0.311,0.009,16.43,-5.29,1.65,0,0,0,0,0.0
14.243,0.331,0.011,16.94,-5.0,3.37,0,0,0,0,0.0
14.265,0.318,0.007,17.78,-5.46,3.2,0,0,0,0,0.0
14.33,0.324,0.005,17.8,-5.21,4.47,0,0,0,0,0.0
14.438,0.332,0.012,18.37,-4.95,4.74,0,0,0,0,0.0
14.454,0.324,0.005,17.88,-5.26,5.12,0,0,0,0,0.0
14.478,0.324,0.015,17.7,-5.2,5.0,0,0,0,0,0.0
14.492,0.331,0.004,17.99,-5.34,3.81,0,0,0,0,0.0
14.593,0.32,0.002,17.81,-5.92,3.46,0,0,0,0,0.0
14.608,0.322,0.007,19.97,-5.08,5.29,0,0,0,0,0.0
14.635,0.33,0.01,18.46,-5.42,5.42,0,0,0,0,0.0
14.666,0.317,0.009,17.96,-5.2,3.85,0,0,0,0,0.0
14.805,0.31,0.012,19.6,-5.02,2.18,0,0,0,0,0.0
14.824,0.294,0.007,18.05,-4.96,3.05,0,0,0,0,0.0
14.843,0.3,0.006,18.26,-5.21,2.12,0,0,0,0,0.0
14.861,0.292,0.013,17.79,-4.92,1.55,0,0,0,0,0.0
14.957,0.3,0.013,17.8,-4.95,2.56,0,0,0,0,0.0
14.971,0.307,0.004,18.77,-4.09,4.15,0,0,0,0,0.0
15.003,0.301,0.006,17.69,-4.8,2.13,0,0,0,0,0.0
15.035,0.312,0.008,-4.36,-2.76,10.1,0,0,0,0,0.0
15.139,0.329,0.011,18.35,-4.43,3.34,0,0,0,0,0.0
15.159,0.325,0.008,18.37,-3.51,2.46,0,0,0,0,0.0
15.18,0.325,0.005,17.26,-4.26,2.28,0,0,0,0,0.0
15.198,0.306,0.008,18.24,-3.89,3.24,0,0,0,0,0.0
15.294,0.314,0.009,18.12,-3.93,3.12,0,0,0,0,0.0
15.312,0.322,0.008,17.97,-3.85,1.76,0,0,0,0,0.0
15.33,0.319,0.011,17.92,-3.98,4.01,0,0,0,0,0.0
15.347,0.328,0.012,17.42,-3.82,2.39,0,0,0,0,0.0
15.444,0.323,0.006,17.32,-4.42,2.81,0,0,0,0,0.0
15.461,0.32,0.009,17.07,-4.02,1.56,0,0,0,0,0.0
15.477,0.322,0.007,18.06,-3.7,2.69,0,0,0,0,0.0
15.494,0.33,0.01,17.87,-3.29,3.41,0,0,0,0,0.0
15.59,0.313,0.008,16.78,-3.63,2.7,0,0,0,0,0.0
15.614,0.317,0.01,18.44,-3.69,2.81,0,0,0,0,0.0
15.642,0.338,0.005,17.62,-4.27,2.63,0,0,0,0,0.0
15.675,0.314,0.009,17.78,-3.91,3.35,0,0,0,0,0.0
15.788,0.323,0.008,19.34,-3.42,3.73,0,0,0,0,0.0
15.811,0.308,0.008,19.07,-4.21,3.17,0,0,0,0,0.0
15.831,0.285,0.011,18.41,-4.34,2.4,0,0,0,0,0.0
15.844,0.303,0.01,17.38,-4.46,2.36,0,0,0,0,0.0
15.94,0.299,0.013,17.9,-4.27,2.56,0,0,0,0,0.0
15.964,0.301,0.006,17.86,-4.15,2.23,0,0,0,0,0.0
15.989,0.307,0.009,18.67,-4.22,2.61,0,0,0,0,0.0
16.024,0.293,0.008,17.67,-4.67,1.96,0,0,0,0,0.0
16.122,0.31,0.008,18.08,-4.6,3.58,0,0,0,0,0.0
16.139,0.323,0.013,18.44,-4.32,2.94,0,0,0,0,0.0
16.16,0.315,0.011,17.47,-4.67,2.45,0,0,0,0,0.0
16.176,0.299,0.008,18.16,-4.53,3.81,0,0,0,0,0.0
16.28,0.322,0.011,19.97,-4.78,2.51,0,0,0,0,0.0
16.294,0.308,0.013,17.93,-4.4,3.09,0,0,0,0,0.0
16.312,0.311,0.01,-4.22,-2.83,10.59,0,0,0,0,0.0
16.327,0.304,0.015,18.72,-3.75,5.23,0,0,0,0,0.0
16.421,0.313,0.007,19.21,-3.36,5.68,0,0,0,0,0.0
16.444,0.332,0.007,18.49,-4.31,4.4,0,0,0,0,0.0
16.459,0.333,0.01,19.49,-3.84,3.39,0,0,0,0,0.0
16.477,0.308,0.01,19.55,-4.16,3.91,0,0,0,0,0.0
16.573,0.316,0.008,18.59,-4.41,5.21,0,0,0,0,0.0
16.593,0.313,0.01,18.58,-4.23,5.99,0,0,0,0,0.0
16.609,0.313,0.005,17.18,-5.12,2.41,0,0,0,0,0.0
16.625,0.318,0.006,18.78,-4.55,4.72,0,0,0,0,0.0
16.721,0.315,0.011,18.76,-4.25,5.19,0,0,0,0,0.0
16.746,0.313,0.009,17.29,-4.45,3.77,0,0,0,0,0.0
16.763,0.315,0.009,18.33,-4.72,4.7,0,0,0,0,0.0
16.778,0.327,0.011,20.45,-4.43,4.63,0,0,0,0,0.0
16.87,0.308,0.009,20.15,-4.41,5.11,0,0,0,0,0.0
16.894,0.309,0.007,17.52,-5.16,2.09,0,0,0,0,0.0
16.923,0.334,0.007,19.6,-4.17,4.11,0,0,0,0,0.0
16.939,0.31,0.006,17.8,-4.87,2.91,0,0,0,0,0.0
17.052,0.31,0.014,17.97,-4.94,3.26,0,0,0,0,0.0
17.073,0.329,0.01,18.47,-5.28,3.04,0,0,0,0,0.0
17.093,0.313,0.01,18.39,-5.64,3.32,0,0,0,0,0.0
17.108,0.314,0.009,17.99,-5.3,2.85,0,0,0,0,0.0
17.209,0.303,0.007,17.99,-4.97,3.7,0,0,0,0,0.0
17.228,0.317,0.007,18.58,-4.53,5.12,0,0,0,0,0.0
17.246,0.316,0.006,18.57,-5.23,4.37,0,0,0,0,0.0
17.263,0.332,0.005,18.83,-4.65,4.4,0,0,0,0,0.0
17.368,0.316,0.005,18.8,-5.44,3.85,0,0,0,0,0.0
17.393,0.317,0.012,18.06,-5.19,5.18,0,0,0,0,0.0
17.418,0.322,0.007,17.89,-4.6,4.15,0,0,0,0,0.0
17.45,0.324,0.008,18.31,-5.42,4.13,0,0,0,0,0.0
17.562,0.327,0.01,17.72,-4.56,3.32,0,0,0,0,0.0
17.576,0.309,0.01,18.31,-5.0,3.28,0,0,0,0,0.0
17.593,0.331,0.01,19.39,-4.69,5.12,0,0,0,0,0.0
17.608,0.313,0.008,17.13,-5.23,2.89,0,0,0,0,0.0
17.7,0.331,0.009,19.08,-4.96,2.51,0,0,0,0,0.0
17.727,0.324,0.007,19.21,-5.44,1.47,0,0,0,0,0.0
17.742,0.308,0.007,19.82,-4.16,4.95,0,0,0,0,0.0
17.76,0.31,0.008,18.89,-4.64,2.59,0,0,0,0,0.0
17.855,0.327,0.008,19.1,-4.56,4.53,0,0,0,0,0.0
17.877,0.312,0.013,17.79,-4.31,2.19,0,0,0,0,0.0
17.893,0.322,0.007,18.7,-4.65,2.97,0,0,0,0,0.0
17.911,0.318,0.011,17.95,-4.83,3.6,0,0,0,0,0.0
18.01,0.309,0.009,19.22,-5.24,2.21,0,0,0,0,0.0
18.027,0.323,0.009,19.22,-4.53,3.58,0,0,0,0,0.0
18.043,0.332,0.007,18.51,-5.01,3.27,0,0,0,0,0.0
18.074,0.328,0.007,19.3,-4.8,3.52,0,0,0,0,0.0
18.202,0.323,0.004,17.64,-5.71,3.8,0,0,0,0,0.0
18.226,0.331,0.007,18.33,-5.51,3.42,0,0,0,0,0.0
18.245,0.327,0.008,19.06,-4.87,5.48,0,0,0,0,0.0
18.26,0.322,0.004,18.37,-5.17,4.75,0,0,0,0,0.0
18.353,0.311,0.004,18.22,-5.4,5.39,0,0,0,0,0.0
18.375,0.313,0.011,19.25,-5.79,5.62,0,0,0,0,0.0
18.394,0.305,0.008,17.89,-5.98,4.17,0,0,0,0,0.0
18.412,0.316,0.008,18.98,-5.2,4.96,0,0,0,0,0.0
18.522,0.327,0.008,18.66,-5.46,3.6,0,0,0,0,0.0
18.544,0.26,0.009,20.03,-4.97,2.61,0,0,0,0,0.0
18.556,0.287,0.008,19.1,-4.76,3.83,0,0,0,0,0.0
18.586,0.301,0.01,18.79,-4.62,2.72,0,0,0,0,0.0
18.7,0.299,0.006,18.33,-4.61,2.97,0,0,0,0,0.0
18.716,0.315,0.01,18.09,-4.68,3.09,0,0,0,0,0.0
18.745,0.317,0.004,19.85,-4.52,5.34,0,0,0,0,0.0
18.762,0.298,0.01,18.52,-4.74,2.65,0,0,0,0,0.0
18.872,0.311,0.016,19.77,-4.06,5.12,0,0,0,0,0.0
18.893,0.324,0.007,18.77,-4.66,3.55,0,0,0,0,0.0
18.924,0.316,0.006,19.79,-4.44,4.09,0,0,0,0,0.0
18.954,0.294,0.009,18.8,-4.34,4.15,0,0,0,0,0.0
19.068,0.281,0.005,18.63,-4.22,5.0,0,0,0,0,0.0
19.088,0.272,0.005,19.5,-4.88,0.54,0,0,0,0,0.0
19.111,0.283,0.005,18.11,-5.09,1.56,0,0,0,0,0.0
19.126,0.275,0.015,18.23,-4.2,1.48,0,0,0,0,0.0
19.219,0.306,0.007,17.85,-5.09,0.82,0,0,0,0,0.0
19.245,0.287,0.008,18.94,-4.67,4.33,0,0,0,0,0.0
19.279,0.283,0.007,18.3,-4.48,3.46,0,0,0,0,0.0
19.298,0.282,0.01,18.67,-4.64,3.72,0,0,0,0,0.0
19.391,0.268,0.01,17.29,-5.02,1.7,0,0,0,0,0.0
19.41,0.294,0.012,18.46,-4.86,4.22,0,0,0,0,0.0
19.425,0.292,0.009,18.29,-5.09,5.05,0,0,0,0,0.0
19.45,0.287,0.014,17.97,-4.93,3.08,0,0,0,0,0.0
19.561,0.284,0.009,18.43,-5.43,3.47,0,0,0,0,0.0
19.594,0.294,0.007,17.17,-5.69,1.97,0,0,0,0,0.0
19.611,0.292,0.009,18.03,-5.27,4.1,0,0,0,0,0.0
19.629,0.294,0.017,18.23,-6.23,1.8,0,0,0,0,0.0
19.735,0.311,0.01,18.94,-4.92,4.33,0,0,0,0,0.0
19.76,0.3,0.008,19.58,-5.36,3.51,0,0,0,0,0.0
19.787,0.307,0.009,18.18,-5.43,3.94,0,0,0,0,0.0
19.82,0.302,0.009,18.97,-5.16,4.61,0,0,0,0,0.0
19.933,0.3,0.008,19.12,-5.29,3.93,0,0,0,0,0.0
19.963,0.314,0.009,18.47,-5.35,3.81,0,0,0,0,0.0
19.979,0.335,0.005,18.27,-5.13,3.25,0,0,0,0,0.0
19.994,0.313,0.013,17.71,-5.31,2.33,0,0,0,0,0.0
20.104,0.315,0.007,18.42,-4.77,3.37,0,0,0,0,0.0
20.12,0.322,0.005,18.14,-5.35,2.73,0,0,0,0,0.0
20.144,0.314,0.015,19.22,-4.64,3.31,0,0,0,0,0.0
20.159,0.33,0.005,18.31,-4.81,2.7,0,0,0,0,0.0
20.271,0.317,0.007,18.68,-4.61,3.88,0,0,0,0,0.0
20.294,0.327,0.013,19.52,-4.47,3.14,0,0,0,0,0.0
20.31,0.325,0.006,19.36,-4.98,3.18,0,0,0,0,0.0
20.331,0.314,0.012,18.62,-4.45,1.81,0,0,0,0,0.0
20.449,0.322,0.013,18.16,-4.6,2.1,0,0,0,0,0.0
20.463,0.317,0.007,17.84,-4.35,1.79,0,0,0,0,0.0
20.48,0.321,0.005,17.75,-4.94,1.95,0,0,0,0,0.0
20.495,0.317,0.007,18.11,-3.91,2.48,0,0,0,0,0.0
20.596,0.335,0.008,17.72,-4.18,2.39,0,0,0,0,0.0
20.611,0.312,0.008,19.26,-4.53,1.08,0,0,0,0,0.0
20.634,0.258,0.011,18.4,-4.73,-0.12,0,0,0,0,0.0
20.667,0.234,0.005,18.39,-5.08,0.95,0,0,0,0,2.7
20.832,0.256,0.012,18.79,-4.11,1.35,0,0,0,0,0.0
20.847,0.288,0.01,17.25,-3.7,1.14,0,0,0,0,0.0
20.859,0.28,0.015,16.98,-3.72,-0.1,0,0,0,0,0.0
20.876,0.298,0.012,15.97,-4.26,-0.42,0,0,0,0,0.0
20.986,0.295,0.007,17.44,-4.02,1.45,0,0,0,0,0.0
21.011,0.306,0.008,18.54,-3.33,2.9,0,0,0,0,0.0
21.029,0.326,0.012,16.42,-4.05,-0.61,0,0,0,0,0.0
21.045,0.3,0.015,15.0,-4.02,0.05,0,0,0,0,0.0
21.152,0.302,0.007,16.25,-3.63,2.65,0,0,0,0,0.0
21.176,0.283,0.011,13.42,-3.99,-0.63,0,0,0,0,0.0
21.197,0.309,0.012,15.23,-3.91,1.6,0,0,0,0,0.0
21.211,0.322,0.012,14.75,-3.02,1.47,0,0,0,0,0.0
21.318,0.317,0.011,13.0,-3.41,-0.13,0,0,0,0,0.0
21.345,0.25,0.009,12.96,-3.35,1.14,0,0,0,0,0.8
21.371,0.246,0.009,12.97,-3.85,0.33,0,0,0,0,1.9
21.403,0.234,0.007,12.12,-4.02,-3.91,0,0,0,0,4.1
21.52,0.268,0.011,11.29,-3.63,-2.11,0,0,0,0,0.0
21.545,0.278,0.007,11.96,-3.15,-0.23,0,0,0,0,0.0
21.562,0.3,0.011,10.87,-3.36,1.52,0,0,0,0,0.0
21.591,0.296,0.009,11.88,-2.32,-0.04,0,0,0,0,0.0
21.707,0.299,0.013,10.91,-2.82,0.89,0,0,0,0,0.0
21.722,0.301,0.009,8.91,-2.12,-0.34,0,0,0,0,0.0
21.745,0.306,0.01,9.4,-2.48,-0.45,0,0,0,0,0.0
21.773,0.32,0.012,9.34,-1.85,0.45,0,0,0,0,0.0
21.886,0.312,0.009,9.13,-2.06,-1.08,0,0,0,0,0.0
21.9,0.331,0.009,9.09,-2.52,0.28,0,0,0,0,0.0
21.915,0.328,0.007,8.62,-2.41,-1.64,0,0,0,0,0.0
21.932,0.319,0.012,7.15,-2.15,-1.35,0,0,0,0,0.0
22.046,0.312,0.009,7.29,-2.18,-3.07,0,0,0,0,0.0
