time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
7.844,0.291,0.01,4.42,-5.11,-1.48,0,0,0,0,0.0
7.929,0.275,0.01,5.02,-4.89,-1.1,0,0,0,0,0.0
7.954,0.233,0.021,1.6,-5.6,-2.46,0,0,0,0,2.8
8.305,0.261,0.006,1.45,-4.52,0.87,0,0,0,0,0.0
8.333,0.24,0.005,0.8,-5.12,-1.49,0,0,0,0,1.9
8.356,0.254,0.003,1.59,-5.67,-1.53,0,0,0,0,0.0
8.386,0.246,0.005,2.7,-4.29,1.28,0,0,0,0,1.3
8.546,0.222,0.009,0.83,-5.32,-2.12,0,0,0,0,4.9
8.572,0.303,0.036,2.6,-3.89,1.56,0,0,0,0,0.0
8.605,0.288,0.006,4.11,-4.62,-2.89,0,0,0,0,0.0
8.648,0.276,0.006,2.7,-4.09,-1.09,0,0,0,0,0.0
8.781,0.29,0.007,2.39,-4.36,-0.95,0,0,0,0,0.0
8.802,0.323,0.008,1.87,-3.96,-2.69,0,0,0,0,0.0
8.833,0.306,0.007,0.71,-4.35,-4.76,0,0,0,0,0.0
8.87,0.281,0.012,-1.8,-4.58,-6.45,0,0,0,0,0.0
9.017,0.196,0.013,0.05,-5.23,-6.62,0,0,0,0,7.2
9.055,0.289,0.017,-0.55,-3.3,-8.23,0,0,0,0,0.0
9.09,0.335,0.006,-2.72,-3.64,-5.61,0,0,0,0,0.0
9.114,0.302,0.009,-3.11,-3.32,-6.59,0,0,0,0,0.0
9.257,0.332,0.015,-2.55,-3.52,-5.22,0,0,0,0,0.0
9.28,0.317,0.022,-1.75,-3.6,-4.51,0,0,0,0,0.0
9.31,0.308,0.01,-2.4,-3.58,-3.33,0,0,0,0,0.0
9.333,0.299,0.015,-2.9,-2.93,-6.61,0,0,0,0,0.0
9.463,0.27,0.012,-1.31,-2.61,-2.7,0,0,0,0,0.0
9.49,0.18,0.009,-1.27,-4.14,-5.38,0,0,0,0,9.1
9.523,0.259,0.016,-2.12,-2.75,-6.72,0,0,0,0,0.0
9.557,0.281,0.015,-2.14,-3.08,-5.28,0,0,0,0,0.0
9.706,0.324,0.013,0.28,-1.34,-7.56,0,0,0,0,0.0
9.728,0.313,0.004,-3.41,-2.68,-7.08,0,0,0,0,0.0
9.765,0.294,0.019,-3.88,-3.04,-5.02,0,0,0,0,0.0
9.801,0.232,0.01,-4.88,-2.89,-7.44,0,0,0,0,3.0
9.978,0.21,0.052,-4.7,-3.76,-5.94,0,0,0,0,6.3
10.006,0.315,0.013,-6.71,-1.65,-5.6,0,0,0,0,0.0
10.028,0.305,0.039,-5.9,-1.1,-4.53,0,0,0,0,0.0
10.056,0.313,0.106,-4.73,-1.23,-3.0,0,0,0,0,0.0
10.192,0.317,0.021,-5.69,-1.06,-4.5,0,0,0,0,0.0
10.285,0.306,0.059,-4.44,0.06,-4.25,0,0,0,0,0.0
10.319,0.285,0.575,-3.94,-0.08,-6.62,0,0,0,0,0.0
10.353,0.309,0.696,-4.33,0.28,-4.03,0,0,0,0,10.0
10.482,0.297,0.924,-4.39,-0.08,-6.62,0,0,0,0,10.0
10.516,0.3,0.953,-6.95,0.05,-5.47,0,0,0,0,10.0
10.549,0.301,1.122,-5.0,0.27,-6.16,0,0,0,0,10.0
10.587,0.296,1.114,-3.87,0.0,-5.39,0,0,0,0,10.0
10.709,0.309,1.416,-5.64,-0.43,-5.62,0,0,0,0,10.0
10.73,0.31,1.38,-6.93,-0.91,-6.39,0,0,0,0,10.0
10.759,0.293,1.088,-2.77,-1.33,-4.48,0,0,0,0,10.0
10.792,0.3,1.268,-4.81,-0.49,-6.59,0,0,0,0,10.0
10.918,0.306,1.33,-4.51,-0.68,-7.12,0,0,0,0,10.0
10.949,0.304,1.186,-7.72,-1.3,-3.52,0,0,0,0,10.0
10.986,0.285,1.351,-4.33,-1.22,-3.64,0,0,0,0,10.0
11.019,0.304,1.454,-6.69,-1.1,-3.25,0,0,0,0,10.0
11.256,0.313,1.459,-7.38,-0.91,-5.48,0,0,0,0,10.0
11.289,0.306,1.213,-7.12,-0.76,-5.7,0,0,0,0,10.0
11.323,0.312,1.469,-5.55,-1.06,-6.35,0,0,0,0,10.0
11.359,0.29,1.268,-4.14,-1.68,-5.93,0,0,0,0,10.0
11.485,0.297,1.275,-5.56,-2.03,-3.86,0,1,0,0,20.0
11.524,0.306,1.317,-7.8,-1.29,-4.92,0,1,0,0,20.0
11.56,0.284,1.368,-6.05,-0.84,-4.73,0,1,0,0,20.0
11.587,0.305,1.291,-8.09,-0.64,-2.83,0,1,0,0,20.0
11.73,0.317,1.43,-6.13,-0.71,-4.92,0,1,0,0,20.0
11.754,0.287,1.319,-7.16,-0.58,-4.92,0,1,0,0,20.0
11.789,0.319,1.245,-7.91,-0.8,-3.24,0,1,0,0,20.0
11.813,0.284,1.379,-3.32,-0.7,-3.24,0,1,0,0,20.0
11.957,0.305,1.265,-7.15,-1.08,-4.49,0,1,0,0,20.0
11.982,0.3,1.489,-5.8,-0.44,-3.27,0,1,0,0,20.0
12.006,0.303,1.138,-3.77,-0.85,-5.18,0,1,0,0,20.0
12.042,0.319,1.4,-7.62,-0.24,-5.67,0,1,0,0,20.0
12.185,0.317,1.244,-6.9,-0.42,-4.55,0,1,0,0,20.0
12.219,0.187,1.275,-5.13,-1.64,-7.44,0,1,0,0,28.4
12.244,0.198,0.939,-2.13,-2.31,-6.24,0,1,0,0,27.7
12.275,0.223,1.233,-1.66,-1.89,-7.96,0,1,0,0,25.5
12.396,0.275,1.21,-5.92,-0.76,-5.33,0,1,0,0,20.0
12.42,0.277,1.262,-5.5,-1.77,-5.83,0,1,0,0,20.0
12.439,0.283,1.312,-6.78,-1.52,-4.47,0,1,0,0,20.0
12.47,0.284,0.831,-5.17,-1.11,-3.88,0,1,0,0,20.0
12.598,0.293,1.177,-3.16,-1.43,-4.94,0,1,0,0,20.0
12.633,0.3,1.003,-0.58,-2.11,-5.03,0,1,0,0,20.0
12.669,0.308,1.191,-5.05,-2.31,-3.3,0,1,0,0,20.0
12.703,0.269,1.148,-5.39,-1.89,-3.71,0,1,0,0,20.0
12.836,0.3,1.11,-1.91,-1.87,-5.36,0,1,0,0,20.0
12.865,0.212,1.105,-1.83,-4.62,-6.0,0,1,0,0,25.3
12.897,0.226,1.109,-1.28,-4.24,-5.96,0,1,0,0,24.4
12.935,0.233,0.607,3.02,-4.18,-7.09,0,0,0,0,4.3
13.069,0.25,0.988,1.55,-4.89,-5.05,0,0,0,0,10.0
13.101,0.303,0.01,4.47,-4.28,-3.36,0,0,0,0,0.0
13.131,0.302,0.192,1.25,-3.49,-3.1,0,0,0,0,0.0
13.151,0.299,0.008,1.72,-4.17,-2.54,0,0,0,0,0.0
13.264,0.298,0.002,2.62,-3.13,-0.51,0,0,0,0,0.0
13.301,0.301,0.006,4.61,-3.86,-0.11,0,0,0,0,0.0
13.338,0.3,0.01,3.48,-4.65,-0.36,0,0,0,0,0.0
13.37,0.312,0.002,4.28,-3.93,-0.35,0,0,0,0,0.0
13.493,0.268,0.01,5.41,-4.6,-0.03,0,0,0,0,0.0
13.518,0.325,0.004,3.65,-4.45,1.57,0,0,0,0,0.0
13.535,0.301,0.007,7.08,-2.94,2.39,0,0,0,0,0.0
13.557,0.314,0.006,5.93,-2.47,-0.98,0,0,0,0,0.0
13.672,0.29,0.004,4.87,-3.13,2.98,0,0,0,0,0.0
13.695,0.28,0.008,3.55,-4.48,-1.09,0,0,0,0,0.0
13.726,0.225,0.012,4.94,-3.19,0.08,0,0,0,0,3.7
13.759,0.186,0.004,4.47,-3.24,1.26,0,0,0,0,9.2
13.883,0.273,0.004,2.54,-3.43,0.48,0,0,0,0,0.0
13.902,0.326,0.009,5.47,-2.21,4.25,0,0,0,0,0.0
13.934,0.293,0.004,5.93,-2.39,-2.26,0,0,0,0,0.0
13.957,0.293,0.002,2.62,-3.05,-5.76,0,0,0,0,0.0
14.08,0.305,0.007,2.06,-3.1,1.99,0,0,0,0,0.0
14.103,0.292,0.007,3.05,-4.39,-1.82,0,0,0,0,0.0
14.122,0.231,0.004,3.88,-4.3,-1.74,0,0,0,0,3.0
14.147,0.2,0.003,4.44,-5.1,0.98,0,0,0,0,7.5
14.277,0.238,0.002,2.84,-4.24,-1.75,0,0,0,0,3.7
14.303,0.23,0.011,4.01,-3.73,-2.96,0,0,0,0,5.4
14.337,0.271,0.007,3.21,-3.55,0.58,0,0,0,0,0.0
14.369,0.3,0.004,5.39,-3.32,-1.35,0,0,0,0,0.0
14.485,0.307,0.01,3.18,-3.21,0.45,0,0,0,0,0.0
14.517,0.267,0.003,3.68,-4.44,-3.95,0,0,0,0,0.0
14.538,0.245,0.004,5.23,-3.71,-5.09,0,0,0,0,1.3
14.557,0.158,0.008,3.59,-5.63,-3.61,0,0,0,0,12.5
14.673,0.2,0.005,3.09,-5.49,-2.68,0,0,0,0,8.2
14.693,0.261,0.033,4.29,-4.94,-4.11,0,0,0,0,0.0
14.727,0.29,0.006,3.87,-4.31,-6.23,0,0,0,0,0.0
