session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-23 16:19:58,289.3,5340,0.244,0.056,121,3,3,120,2.2,80,225,4.2,60,3.1,56.9,LOW
