session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-28 17:35:12,104.1,1101,0.259,0.128,49,3,1,6,0.5,22,36,3.3,16,4.1,50.0,LOW
