session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-28 17:10:21,37.1,53,0.289,0.022,0,0,0,0,0.0,0,0,0.0,0,0.9,11.8,LOW
