time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
7.116,0.244,0.018,-1.78,-5.53,-0.26,0,0,0,0,1.5
7.204,0.328,0.007,-1.76,-5.0,3.99,0,0,0,0,0.0
7.231,0.341,0.006,-1.14,-4.23,2.8,0,0,0,0,0.0
7.695,0.331,0.004,-1.51,-4.2,5.27,0,0,0,0,0.0
7.713,0.312,0.007,0.94,-3.54,-0.14,0,0,0,0,0.0
7.764,0.334,0.005,0.12,-3.71,2.48,0,0,0,0,0.0
7.798,0.339,0.003,0.03,-3.88,2.43,0,0,0,0,0.0
7.949,0.322,0.006,-1.08,-3.56,1.54,0,0,0,0,0.0
7.973,0.308,0.003,-1.41,-3.58,2.26,0,0,0,0,0.0
7.99,0.315,0.005,-1.2,-3.62,3.57,0,0,0,0,0.0
8.034,0.293,0.008,-1.79,-3.87,1.27,0,0,0,0,0.0
8.17,0.316,0.005,-1.57,-3.77,1.26,0,0,0,0,0.0
8.181,0.286,0.006,-1.82,-4.24,-0.42,0,0,0,0,0.0
8.241,0.311,0.008,-0.8,-4.58,3.48,0,0,0,0,0.0
8.259,0.32,0.007,0.06,-4.17,4.21,0,0,0,0,0.0
8.427,0.307,0.009,-0.11,-4.66,5.0,0,0,0,0,0.0
8.445,0.324,0.004,1.05,-4.43,1.5,0,0,0,0,0.0
8.46,0.307,0.006,2.55,-4.46,2.65,0,0,0,0,0.0
8.488,0.309,0.002,1.33,-4.75,3.67,0,0,0,0,0.0
8.638,0.302,0.007,3.16,-4.48,2.85,0,0,0,0,0.0
8.661,0.328,0.005,1.15,-4.05,1.86,0,0,0,0,0.0
8.705,0.313,0.005,0.55,-3.99,1.13,0,0,0,0,0.0
8.72,0.294,0.003,2.25,-3.82,1.1,0,0,0,0,0.0
8.9,0.296,0.003,2.19,-3.64,0.14,0,0,0,0,0.0
8.917,0.224,0.003,6.08,-2.85,-4.14,0,0,0,0,3.9
8.935,0.199,0.004,5.17,-2.73,-2.52,0,0,0,0,7.6
8.975,0.289,0.007,6.34,-3.38,-1.93,0,0,0,0,0.0
9.091,0.286,0.004,6.89,-3.41,-0.2,0,0,0,0,0.0
9.105,0.294,0.004,5.18,-2.57,1.02,0,0,0,0,0.0
9.17,0.296,0.003,4.42,-3.29,-0.46,0,0,0,0,0.0
9.189,0.28,0.004,6.0,-3.02,0.57,0,0,0,0,0.0
9.321,0.298,0.002,2.82,-3.18,0.57,0,0,0,0,0.0
9.345,0.315,0.005,3.44,-2.26,0.64,0,0,0,0,0.0
9.369,0.302,0.002,4.38,-1.08,-1.61,0,0,0,0,0.0
9.439,0.292,0.005,3.45,-0.94,-0.98,0,0,0,0,0.0
9.552,0.306,0.005,3.89,-1.21,-0.94,0,0,0,0,0.0
9.571,0.296,0.006,4.66,0.48,-0.44,0,0,0,0,0.0
9.635,0.287,0.005,4.18,0.57,-2.01,0,0,0,0,0.0
9.654,0.3,0.004,4.7,0.25,-1.35,0,0,0,0,0.0
9.786,0.303,0.004,6.18,0.54,-0.56,0,0,0,0,0.0
9.812,0.299,0.004,6.25,0.58,-0.71,0,0,0,0,0.0
9.83,0.304,0.004,6.05,0.53,-0.51,0,0,0,0,0.0
9.848,0.319,0.003,5.84,1.73,-0.84,0,0,0,0,0.0
9.954,0.305,0.004,5.7,2.01,-2.3,0,0,0,0,0.0
9.97,0.316,0.008,4.71,2.05,-0.5,0,0,0,0,0.0
9.986,0.292,0.008,4.52,1.58,0.51,0,0,0,0,0.0
10.034,0.272,0.002,4.94,0.54,0.25,0,0,0,0,0.0
10.141,0.267,0.006,5.02,0.81,0.8,0,0,0,0,0.0
10.171,0.192,0.013,5.21,0.75,0.66,0,0,0,0,7.7
10.186,0.174,0.079,4.95,0.55,-0.65,0,0,0,0,10.6
10.205,0.206,0.048,4.93,0.41,0.57,0,0,0,0,7.5
10.308,0.252,0.003,4.26,0.34,0.92,0,0,0,0,0.0
10.333,0.316,0.003,4.36,-0.88,0.6,0,0,0,0,0.0
10.369,0.298,0.003,5.56,-1.11,-0.32,0,0,0,0,0.0
10.386,0.312,0.002,4.49,-1.13,0.26,0,0,0,0,0.0
10.524,0.306,0.004,5.04,-2.38,1.84,0,0,0,0,0.0
10.543,0.313,0.008,5.03,-2.86,2.15,0,0,0,0,0.0
10.574,0.321,0.008,5.56,-2.39,0.57,0,0,0,0,0.0
10.639,0.316,0.008,4.95,-2.07,3.03,0,0,0,0,0.0
10.746,0.323,0.006,5.25,-2.05,2.64,0,0,0,0,0.0
10.769,0.151,0.004,6.51,-1.86,-0.16,0,0,0,0,12.6
10.833,0.22,0.005,4.71,-2.09,-0.96,0,0,0,0,5.1
10.851,0.217,0.007,4.65,-2.13,-0.84,0,0,0,0,6.2
10.957,0.212,0.008,4.69,-2.01,-1.3,0,0,0,0,7.5
10.973,0.277,0.007,4.46,-0.99,-0.65,0,0,0,0,0.0
10.99,0.26,0.014,4.07,-0.83,-1.42,0,0,0,0,0.0
11.008,0.292,0.007,5.99,-0.71,-1.7,0,0,0,0,0.0
11.131,0.307,0.003,5.43,-0.56,0.09,0,0,0,0,0.0
11.151,0.299,0.003,4.83,-0.78,-0.18,0,0,0,0,0.0
11.173,0.3,0.009,6.3,-1.34,-0.3,0,0,0,0,0.0
11.188,0.303,0.006,6.13,-1.46,-0.41,0,0,0,0,0.0
11.329,0.322,0.003,5.85,-0.58,0.68,0,0,0,0,0.0
11.345,0.303,0.011,6.03,-0.67,0.75,0,0,0,0,0.0
11.366,0.261,0.003,6.03,-1.76,-0.76,0,0,0,0,0.0
11.384,0.25,0.006,6.36,-1.93,-0.1,0,0,0,0,0.0
11.482,0.184,0.004,6.45,-2.9,2.03,0,0,0,0,8.6
11.501,0.255,0.005,6.34,-1.92,0.59,0,0,0,0,0.0
11.518,0.25,0.004,6.39,-1.56,-0.3,0,0,0,0,0.0
11.531,0.278,0.003,6.24,-1.76,1.22,0,0,0,0,0.0
11.636,0.278,0.004,5.51,-1.72,0.25,0,0,0,0,0.0
11.665,0.313,0.003,7.81,-2.32,1.24,0,0,0,0,0.0
11.686,0.293,0.002,6.93,-2.19,1.39,0,0,0,0,0.0
11.713,0.307,0.002,6.91,-2.1,1.06,0,0,0,0,0.0
11.811,0.31,0.003,7.07,-2.28,1.62,0,0,0,0,0.0
11.828,0.303,0.003,6.42,-2.52,1.7,0,0,0,0,0.0
11.85,0.299,0.003,7.02,-2.11,1.68,0,0,0,0,0.0
11.862,0.296,0.006,6.69,-2.11,1.97,0,0,0,0,0.0
11.979,0.301,0.006,6.52,-2.61,2.66,0,0,0,0,0.0
12.002,0.302,0.006,6.53,-2.7,2.06,0,0,0,0,0.0
12.05,0.175,0.006,5.87,-3.08,0.97,0,0,0,0,9.8
12.068,0.187,0.007,5.44,-3.51,1.03,0,0,0,0,9.1
12.195,0.232,0.007,5.89,-2.84,1.23,0,0,0,0,4.5
12.212,0.232,0.007,6.34,-2.77,0.96,0,0,0,0,5.2
12.227,0.289,0.003,7.79,-2.46,0.76,0,0,0,0,0.0
12.246,0.289,0.003,7.42,-2.2,0.96,0,0,0,0,0.0
12.408,0.291,0.004,7.25,-2.33,1.21,0,0,0,0,0.0
12.425,0.293,0.002,6.48,-2.41,2.0,0,0,0,0,0.0
12.445,0.298,0.005,6.59,-2.39,1.87,0,0,0,0,0.0
12.462,0.297,0.003,6.85,-2.28,2.07,0,0,0,0,0.0
12.587,0.3,0.004,6.76,-2.18,2.2,0,0,0,0,0.0
12.607,0.307,0.003,7.31,-2.41,0.8,0,0,0,0,0.0
12.626,0.297,0.004,7.31,-2.41,1.33,0,0,0,0,0.0
12.646,0.273,0.004,7.38,-2.35,1.61,0,0,0,0,0.0
12.764,0.152,0.002,7.71,-3.47,-1.62,0,0,0,0,12.5
12.793,0.277,0.005,6.26,-3.13,1.28,0,0,0,0,0.0
12.81,0.299,0.01,6.91,-2.59,1.39,0,0,0,0,0.0
12.826,0.305,0.009,33.11,-5.37,12.33,0,0,0,0,0.0
12.955,0.308,0.001,33.25,-5.24,11.86,0,0,0,0,0.0
12.978,0.344,0.004,7.2,-2.92,2.44,0,0,0,0,0.0
13.041,0.317,0.002,7.42,-2.63,2.32,0,0,0,0,0.0
13.062,0.312,0.003,6.83,-2.65,2.42,0,0,0,0,0.0
13.212,0.321,0.002,7.06,-2.78,0.89,0,0,0,0,0.0
13.227,0.187,0.002,8.19,-4.51,1.22,0,0,0,0,8.3
13.249,0.264,0.009,6.59,-3.26,-0.12,0,0,0,0,0.0
13.267,0.268,0.009,7.28,-3.25,-0.43,0,0,0,0,0.0
13.399,0.291,0.002,7.35,-2.63,2.26,0,0,0,0,0.0
13.424,0.284,0.002,7.48,-2.45,2.0,0,0,0,0,0.0
13.446,0.305,0.005,7.51,-2.65,1.56,0,0,0,0,0.0
13.521,0.328,0.005,30.89,-6.06,14.59,0,0,0,0,0.0
13.625,0.322,0.001,7.27,-3.13,2.1,0,0,0,0,0.0
13.656,0.321,0.003,7.6,-2.81,2.04,0,0,0,0,0.0
13.714,0.322,0.002,32.24,-5.8,12.8,0,0,0,0,0.0
13.737,0.322,0.003,33.02,-5.86,12.09,0,0,0,0,0.0
13.882,0.328,0.003,7.99,-2.68,3.12,0,0,0,0,0.0
13.905,0.274,0.003,7.77,-2.81,1.44,0,0,0,0,0.0
13.924,0.245,0.007,7.79,-3.07,0.58,0,0,0,0,1.3
13.992,0.298,0.004,7.63,-2.79,0.71,0,0,0,0,0.0
14.091,0.284,0.005,7.57,-2.75,0.87,0,0,0,0,0.0
14.121,0.316,0.004,8.02,-2.74,1.91,0,0,0,0,0.0
14.175,0.33,0.006,8.19,-2.68,1.63,0,0,0,0,0.0
14.257,0.326,0.002,7.43,-2.46,3.35,0,0,0,0,0.0
14.364,0.328,0.002,6.57,-2.67,3.1,0,0,0,0,0.0
14.381,0.318,0.002,6.79,-2.65,3.41,0,0,0,0,0.0
14.396,0.34,0.003,7.5,-2.55,2.17,0,0,0,0,0.0
14.45,0.321,0.004,7.85,-2.65,2.17,0,0,0,0,0.0
14.548,0.321,0.004,8.13,-2.58,2.47,0,0,0,0,0.0
14.565,0.237,0.003,8.4,-3.59,1.95,0,0,0,0,2.4
14.581,0.222,0.002,7.8,-3.92,2.46,0,0,0,0,4.8
14.595,0.202,0.003,6.73,-3.69,2.23,0,0,0,0,8.0
14.695,0.171,0.006,7.46,-3.38,2.85,0,0,0,0,12.4
14.711,0.293,0.005,6.51,-2.12,3.43,0,0,0,0,0.0
14.728,0.296,0.007,7.25,-2.01,3.53,0,0,0,0,0.0
14.747,0.326,0.009,34.21,-5.08,11.41,0,0,0,0,0.0
14.846,0.319,0.006,6.93,-2.33,4.05,0,0,0,0,0.0
14.878,0.32,0.005,6.75,-2.68,2.98,0,0,0,0,0.0
14.914,0.329,0.007,4.72,-2.37,2.23,0,0,0,0,0.0
14.928,0.318,0.006,4.71,-2.57,3.5,0,0,0,0,0.0
15.057,0.322,0.004,5.44,-2.11,3.6,0,0,0,0,0.0
15.075,0.323,0.006,6.01,-2.16,4.25,0,0,0,0,0.0
15.088,0.314,0.004,5.73,-1.74,0.88,0,0,0,0,0.0
15.106,0.317,0.004,6.46,-1.84,2.77,0,0,0,0,0.0
15.205,0.329,0.008,3.51,-1.18,0.73,0,0,0,0,0.0
15.224,0.34,0.009,5.58,-1.45,2.14,0,0,0,0,0.0
15.239,0.32,0.013,5.23,-1.88,2.57,0,0,0,0,0.0
15.256,0.316,0.006,5.9,-1.96,2.03,0,0,0,0,0.0
15.355,0.342,0.008,5.1,-2.53,1.64,0,0,0,0,0.0
