session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-28 17:46:16,29.2,424,0.252,0.127,24,1,0,0,0.0,20,0,0.0,8,4.5,31.8,LOW
