time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
8.159,0.264,0.004,1.14,-3.6,-14.65,0,0,0,0,0.0
8.25,0.243,0.006,-0.95,-1.65,-18.34,0,0,0,0,1.6
8.286,0.235,0.011,-0.56,-1.21,-16.97,0,0,0,0,3.3
8.796,0.229,0.013,-0.85,-1.33,-16.14,0,0,0,0,4.8
8.813,0.244,0.011,-0.51,-0.73,-18.29,0,0,0,0,3.7
8.834,0.213,0.012,-0.94,-0.29,-17.76,0,0,0,0,8.2
8.854,0.17,0.004,-1.42,-0.48,-19.97,0,0,0,0,14.1
9.018,0.172,0.006,-1.81,-0.58,-17.97,0,0,0,0,14.6
9.044,0.22,0.004,-1.49,-0.8,-17.15,0,0,0,0,9.7
9.067,0.241,0.005,-1.25,-0.99,-16.81,0,0,0,0,7.8
9.083,0.232,0.005,-1.35,-0.95,-16.19,0,0,0,0,9.6
9.23,0.235,0.006,-1.49,-0.92,-16.3,0,0,0,0,10.0
9.248,0.232,0.005,-1.2,-0.57,-17.4,0,0,0,0,11.1
9.267,0.245,0.002,-1.13,-0.68,-17.58,0,0,0,0,10.4
9.305,0.248,0.005,-1.48,-0.66,-16.77,0,0,0,0,10.8
9.49,0.245,0.002,-1.06,-0.62,-17.9,0,0,0,0,11.9
9.511,0.243,0.007,-2.39,-0.01,-17.67,0,0,0,0,12.9
9.53,0.24,0.008,-2.16,-0.19,-17.01,0,0,0,0,13.9
9.558,0.252,0.004,-1.96,-0.16,-17.3,0,0,0,0,0.0
9.698,0.235,0.006,-1.85,-0.43,-16.43,0,0,0,0,2.5
9.722,0.242,0.007,-1.57,-0.44,-16.58,0,0,0,0,2.5
9.755,0.249,0.008,-1.68,-0.66,-16.35,0,0,0,0,2.4
9.772,0.245,0.008,-1.64,-0.77,-15.25,0,0,0,0,3.6
9.906,0.243,0.005,-1.18,-0.78,-15.25,0,0,0,0,4.6
9.925,0.256,0.005,-1.19,-1.0,-15.39,0,0,0,0,0.0
9.97,0.288,0.004,-1.34,-1.01,-16.21,0,0,0,0,0.0
10.002,0.294,0.003,-1.55,-1.2,-15.08,0,0,0,0,0.0
10.136,0.29,0.005,-1.43,-0.86,-14.96,0,0,0,0,0.0
10.153,0.277,0.005,-1.75,-0.9,-14.57,0,0,0,0,0.0
10.17,0.281,0.004,-1.16,-0.81,-16.25,0,0,0,0,0.0
10.2,0.264,0.007,-0.37,-0.66,-16.81,0,0,0,0,0.0
10.331,0.267,0.003,-0.4,-0.61,-16.02,0,0,0,0,0.0
10.344,0.261,0.002,-0.27,-0.75,-16.97,0,0,0,0,0.0
10.361,0.276,0.006,-0.39,-0.43,-16.54,0,0,0,0,0.0
10.38,0.283,0.004,-0.61,-0.68,-16.41,0,0,0,0,0.0
10.514,0.259,0.004,-0.28,-0.67,-16.77,0,0,0,0,0.0
10.536,0.135,0.011,-1.34,-0.82,-18.2,0,0,0,0,14.6
10.566,0.057,0.007,-1.58,-0.71,-23.33,0,0,0,0,24.6
10.594,0.062,0.007,-1.47,-0.81,-23.04,0,0,0,0,24.8
10.73,0.057,0.004,-0.93,-0.83,-22.08,0,0,0,0,26.2
10.744,0.091,0.004,-1.03,-0.65,-20.45,0,0,0,0,22.8
10.761,0.153,0.003,-1.09,-0.42,-20.01,0,0,0,0,16.2
10.777,0.195,0.003,-1.28,-0.69,-19.3,0,0,0,0,11.9
10.907,0.215,0.003,-1.13,-0.43,-18.72,0,0,0,0,10.2
10.937,0.239,0.002,-0.1,-0.65,-18.23,0,0,0,0,8.0
10.955,0.243,0.002,-0.36,-0.64,-17.81,0,0,0,0,8.4
10.972,0.239,0.004,-0.25,-0.72,-17.51,0,0,0,0,9.6
11.085,0.242,0.003,-0.6,-0.51,-17.87,0,0,0,0,10.0
11.102,0.264,0.003,-0.49,-0.66,-17.66,0,0,0,0,0.0
11.12,0.254,0.003,-0.41,-0.45,-17.99,0,0,0,0,0.0
11.136,0.248,0.004,0.08,-0.57,-17.18,0,0,0,0,1.0
11.249,0.242,0.005,-0.25,-0.57,-16.91,0,0,0,0,2.5
11.271,0.309,0.007,-1.81,-0.43,-15.28,0,0,0,0,0.0
11.291,0.312,0.006,-2.17,-0.48,-15.15,0,0,0,0,0.0
11.317,0.286,0.005,-1.63,-1.12,-14.96,0,0,0,0,0.0
11.513,0.28,0.006,-1.51,-0.71,-15.51,0,0,0,0,0.0
11.543,0.298,0.004,-1.42,-0.94,-15.55,0,0,0,0,0.0
11.575,0.264,0.004,-0.71,-0.82,-16.36,0,0,0,0,0.0
11.607,0.26,0.009,-0.97,-0.9,-16.09,0,0,0,0,0.0
11.792,0.274,0.004,-1.24,-0.92,-16.4,0,0,0,0,0.0
11.813,0.275,0.008,-1.78,-1.27,-18.18,0,0,0,0,0.0
11.836,0.257,0.004,-2.02,-1.52,-17.2,0,0,0,0,0.0
11.863,0.259,0.007,-2.35,-1.65,-17.42,0,0,0,0,0.0
11.986,0.258,0.007,-2.25,-1.87,-18.38,0,0,0,0,0.0
12.005,0.255,0.004,-3.16,-3.08,-18.09,0,0,0,0,0.0
12.026,0.247,0.008,-3.76,-2.56,-18.11,0,0,0,0,1.1
12.051,0.248,0.007,-3.64,-2.73,-18.41,0,0,0,0,1.7
12.199,0.243,0.011,-4.44,-2.66,-18.63,0,0,0,0,3.1
12.22,0.255,0.006,-5.09,-3.81,-18.8,0,0,0,0,0.0
12.242,0.255,0.008,-5.35,-3.27,-19.05,0,0,0,0,0.0
12.274,0.226,0.007,-5.49,-3.68,-19.58,0,0,0,0,3.6
12.525,0.244,0.009,-6.76,-3.59,-19.76,0,0,0,0,2.2
12.544,0.243,0.007,-6.57,-4.6,-18.88,0,0,0,0,3.1
12.568,0.232,0.01,-6.19,-4.69,-18.33,0,0,0,0,5.1
12.591,0.256,0.011,-6.2,-4.46,-18.63,0,0,0,0,0.0
12.733,0.234,0.011,-5.78,-4.92,-17.39,0,0,0,0,2.6
12.756,0.242,0.011,-5.59,-4.25,-17.86,0,0,0,0,2.4
12.787,0.225,0.012,-5.66,-3.66,-18.75,0,0,0,0,5.3
12.818,0.139,0.01,-5.92,-3.06,-19.64,0,0,0,0,16.3
12.954,0.064,0.006,-5.52,-2.87,-24.2,0,0,0,0,26.1
12.97,0.029,0.007,-5.43,-2.85,-23.35,0,0,0,0,31.1
12.986,0.037,0.011,-6.62,-1.71,-24.22,0,0,0,0,30.8
13.006,0.042,0.01,-6.67,-1.54,-22.75,0,0,0,0,31.0
13.139,0.056,0.008,-7.39,-1.46,-20.48,0,0,0,0,30.0
13.158,0.072,0.012,-7.45,-1.45,-16.63,0,0,0,0,28.9
13.175,0.07,0.013,-7.52,-1.33,-14.96,0,0,0,0,29.9
13.194,0.07,0.011,-7.44,-1.57,-13.73,0,0,0,0,30.6
13.316,0.074,0.014,-7.02,-1.7,-11.82,0,0,0,0,30.9
13.338,0.056,0.009,-7.21,-1.4,-11.66,0,0,0,0,33.8
13.354,0.063,0.007,-7.15,-1.67,-12.34,0,0,0,0,33.6
13.375,0.083,0.009,-7.35,-1.55,-10.75,0,0,0,0,32.0
13.493,0.066,0.01,-6.37,-1.81,-11.3,0,0,0,0,34.8
13.522,0.086,0.012,-7.58,-2.59,-8.8,0,0,0,0,33.1
13.544,0.075,0.007,-7.15,-2.78,-5.15,0,0,0,0,35.3
13.567,0.071,0.007,-6.2,-2.62,-6.63,0,0,0,0,36.5
