session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-28 17:00:53,390.7,6220,0.215,0.27,172,16,8,1318,21.2,836,1626,26.1,20,18.6,82.9,LOW
