session_date,duration_seconds,total_frames,avg_ear,avg_mar,blink_count,yawn_count,head_alert_count,drowsy_frames,drowsy_percent,yawn_frames,distracted_frames,distracted_percent,phone_frames,avg_fatigue_score,max_fatigue_score,risk_level
2026-04-24 10:24:07,61.0,1092,0.187,0.007,22,0,2,164,15.0,0,411,37.6,0,11.3,48.7,LOW
