time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
7.081,0.178,0.007,6.19,-0.28,15.31,0,0,0,0,9.3
7.228,0.288,0.006,2.89,0.33,14.57,0,0,0,0,0.0
7.256,0.311,0.008,3.5,-0.06,13.61,0,0,0,0,0.0
7.796,0.293,0.01,2.7,-0.51,13.56,0,0,0,0,0.0
7.826,0.135,0.007,2.48,-0.25,12.14,0,0,0,0,14.6
7.86,0.124,0.01,3.21,-0.21,10.76,0,0,0,0,16.7
7.877,0.115,0.005,2.24,-0.56,13.63,0,0,0,0,18.5
8.019,0.1,0.007,2.29,-0.57,11.5,0,0,0,0,21.0
8.043,0.281,0.007,5.71,0.37,14.92,0,0,0,0,0.0
8.064,0.296,0.006,5.56,0.46,18.04,0,0,0,0,0.0
8.083,0.308,0.01,5.38,0.27,15.82,0,0,0,0,0.0
8.225,0.305,0.005,4.69,0.45,14.66,0,0,0,0,0.0
8.245,0.328,0.008,6.04,0.63,14.78,0,0,0,0,0.0
8.281,0.338,0.009,6.0,0.93,14.14,0,0,0,0,0.0
8.297,0.33,0.005,6.29,0.46,14.24,0,0,0,0,0.0
8.417,0.342,0.005,6.58,1.0,16.89,0,0,0,0,0.0
8.438,0.336,0.009,5.78,1.16,16.8,0,0,0,0,0.0
8.455,0.336,0.004,5.83,1.01,14.26,0,0,0,0,0.0
8.485,0.327,0.008,6.04,1.12,15.45,0,0,0,0,0.0
8.653,0.13,0.007,2.68,-0.15,12.56,0,0,0,0,15.2
8.678,0.15,0.01,2.04,0.71,13.17,0,0,0,0,13.4
8.71,0.124,0.009,2.67,0.65,11.2,0,0,0,0,17.3
8.743,0.163,0.006,3.0,-0.1,11.75,0,0,0,0,13.5
8.854,0.227,0.013,4.9,0.48,16.44,0,0,0,0,6.5
8.874,0.32,0.003,2.58,0.59,11.7,0,0,0,0,0.0
8.892,0.306,0.007,6.17,0.85,14.74,0,0,0,0,0.0
8.925,0.33,0.005,5.26,0.94,15.17,0,0,0,0,0.0
9.036,0.31,0.01,6.54,0.87,16.11,0,0,0,0,0.0
9.059,0.298,0.007,4.98,0.42,17.52,0,0,0,0,0.0
9.084,0.309,0.011,5.18,0.41,16.33,0,0,0,0,0.0
9.114,0.33,0.008,2.6,0.01,14.07,0,0,0,0,0.0
9.247,0.317,0.008,4.86,0.46,16.71,0,0,0,0,0.0
9.26,0.313,0.009,4.67,0.25,16.66,0,0,0,0,0.0
9.291,0.335,0.007,3.59,0.35,16.93,0,0,0,0,0.0
9.353,0.323,0.005,4.25,0.02,17.35,0,0,0,0,0.0
9.486,0.253,0.002,4.85,-0.14,15.42,0,0,0,0,0.0
9.51,0.111,0.01,3.6,0.02,13.5,0,0,0,0,17.4
9.529,0.149,0.008,4.48,0.06,11.27,0,0,0,0,13.7
9.561,0.21,0.004,2.37,0.38,14.34,0,0,0,0,7.0
9.689,0.27,0.008,1.74,0.15,17.22,0,0,0,0,0.0
9.708,0.277,0.011,2.35,0.15,15.07,0,0,0,0,0.0
9.726,0.273,0.005,2.28,-0.16,14.64,0,0,0,0,0.0
9.759,0.293,0.007,2.31,-0.44,13.94,0,0,0,0,0.0
9.87,0.298,0.01,2.81,-0.6,13.66,0,0,0,0,0.0
9.891,0.283,0.006,3.99,-0.47,15.02,0,0,0,0,0.0
9.909,0.295,0.006,2.33,-0.15,13.18,0,0,0,0,0.0
9.922,0.3,0.009,3.43,-0.52,14.06,0,0,0,0,0.0
10.053,0.282,0.01,3.93,-0.42,15.02,0,0,0,0,0.0
10.072,0.294,0.008,4.82,-0.26,14.68,0,0,0,0,0.0
10.088,0.297,0.004,2.76,-0.79,10.43,0,0,0,0,0.0
10.11,0.286,0.002,3.8,-0.76,15.69,0,0,0,0,0.0
10.237,0.293,0.009,4.53,-0.46,15.05,0,0,0,0,0.0
10.256,0.294,0.009,4.17,-0.37,16.85,0,0,0,0,0.0
10.273,0.3,0.004,1.88,-0.24,14.44,0,0,0,0,0.0
10.301,0.306,0.005,1.04,-0.46,17.83,0,0,0,0,0.0
10.423,0.32,0.008,4.74,-0.91,14.95,0,0,0,0,0.0
10.44,0.299,0.01,1.26,-0.49,17.93,0,0,0,0,0.0
10.458,0.299,0.007,4.87,-0.5,15.52,0,0,0,0,0.0
10.474,0.315,0.005,0.16,-0.63,14.21,0,0,0,0,0.0
10.585,0.29,0.009,4.64,-1.24,15.84,0,0,0,0,0.0
10.601,0.303,0.005,0.23,-0.39,17.25,0,0,0,0,0.0
10.635,0.322,0.006,6.44,-0.56,16.43,0,0,0,0,0.0
10.668,0.321,0.004,-0.29,-0.34,16.04,0,0,0,0,0.0
10.787,0.322,0.003,6.27,-0.54,15.96,0,0,0,0,0.0
10.808,0.315,0.008,6.16,-0.43,15.48,0,0,0,0,0.0
10.825,0.313,0.006,5.76,-0.7,15.73,0,0,0,0,0.0
10.841,0.31,0.009,6.11,-0.63,16.26,0,0,0,0,0.0
10.957,0.304,0.005,6.16,-1.02,15.9,0,0,0,0,0.0
