time_sec,ear,mar,pitch,yaw,roll,drowsy,yawning,distracted,phone,fatigue_score
9.407,0.134,0.007,7.43,-7.14,-3.04,0,0,0,0,14.7
9.499,0.265,0.004,9.44,-5.03,-0.12,0,0,0,0,0.0
9.527,0.281,0.011,8.2,-5.09,0.5,0,0,0,0,0.0
9.961,0.301,0.005,6.77,-4.75,-0.72,0,0,0,0,0.0
9.983,0.301,0.005,4.77,-4.94,-1.46,0,0,0,0,0.0
10.001,0.314,0.006,5.19,-4.47,-0.59,0,0,0,0,0.0
10.034,0.309,0.005,4.97,-3.91,-1.22,0,0,0,0,0.0
10.17,0.313,0.005,3.47,-4.07,-2.66,0,0,0,0,0.0
10.198,0.21,0.007,1.5,-3.6,-5.79,0,0,0,0,5.6
10.217,0.272,0.008,0.48,-3.23,-7.37,0,0,0,0,0.0
10.238,0.291,0.005,0.9,-3.16,-4.21,0,0,0,0,0.0
10.377,0.307,0.002,0.28,-3.4,-7.57,0,0,0,0,0.0
10.401,0.332,0.007,0.47,-3.09,-5.66,0,0,0,0,0.0
10.421,0.324,0.006,1.9,-3.31,-3.54,0,0,0,0,0.0
10.439,0.319,0.006,1.84,-3.25,-3.3,0,0,0,0,0.0
10.579,0.31,0.008,2.24,-3.64,-1.86,0,0,0,0,0.0
10.594,0.333,0.005,3.59,-3.2,0.03,0,0,0,0,0.0
10.622,0.317,0.005,3.1,-3.22,-0.84,0,0,0,0,0.0
10.643,0.328,0.011,3.4,-3.61,-1.4,0,0,0,0,0.0
10.783,0.343,0.007,2.52,-2.93,-1.01,0,0,0,0,0.0
10.816,0.163,0.005,4.83,-3.96,-5.06,0,0,0,0,11.2
10.833,0.135,0.007,3.81,-3.37,-2.72,0,0,0,0,15.3
10.854,0.12,0.008,3.62,-3.7,-2.08,0,0,0,0,17.8
10.99,0.176,0.006,3.94,-3.1,-3.59,0,0,0,0,11.9
11.011,0.314,0.003,3.68,-3.44,-0.99,0,0,0,0,0.0
11.031,0.312,0.011,2.94,-3.29,-0.61,0,0,0,0,0.0
11.059,0.315,0.009,2.73,-3.35,-0.44,0,0,0,0,0.0
11.21,0.322,0.006,2.88,-3.57,-1.17,0,0,0,0,0.0
11.238,0.31,0.009,3.28,-3.57,-1.52,0,0,0,0,0.0
11.256,0.19,0.004,3.33,-3.56,-2.58,0,0,0,0,7.9
11.276,0.151,0.006,3.43,-4.39,-3.66,0,0,0,0,13.4
11.44,0.27,0.011,3.96,-3.43,-1.16,0,0,0,0,0.0
11.457,0.321,0.005,2.92,-3.7,-1.0,0,0,0,0,0.0
11.49,0.314,0.009,3.14,-3.62,-0.42,0,0,0,0,0.0
11.507,0.319,0.009,2.91,-3.53,-0.31,0,0,0,0,0.0
11.65,0.303,0.009,3.14,-3.78,-0.69,0,0,0,0,0.0
11.687,0.317,0.006,3.44,-3.59,-1.19,0,0,0,0,0.0
11.727,0.308,0.01,3.57,-3.37,-0.41,0,0,0,0,0.0
11.759,0.329,0.006,3.64,-3.41,-1.29,0,0,0,0,0.0
11.91,0.318,0.012,3.36,-3.39,-1.78,0,0,0,0,0.0
11.929,0.226,0.01,3.44,-3.69,-4.25,0,0,0,0,3.6
11.955,0.172,0.005,3.18,-4.16,-3.49,0,0,0,0,10.9
11.971,0.179,0.008,3.93,-3.73,-3.39,0,0,0,0,10.7
12.11,0.264,0.01,3.37,-3.71,-3.36,0,0,0,0,0.0
12.13,0.289,0.004,3.51,-3.54,-0.93,0,0,0,0,0.0
12.154,0.301,0.008,3.96,-3.62,0.14,0,0,0,0,0.0
12.165,0.318,0.007,3.95,-3.3,0.53,0,0,0,0,0.0
12.299,0.328,0.009,3.93,-3.25,0.24,0,0,0,0,0.0
12.32,0.317,0.004,4.28,-3.25,1.46,0,0,0,0,0.0
12.352,0.321,0.01,4.39,-3.31,2.09,0,0,0,0,0.0
12.369,0.321,0.008,4.09,-2.96,0.88,0,0,0,0,0.0
12.485,0.329,0.011,3.97,-3.34,0.87,0,0,0,0,0.0
12.514,0.328,0.005,4.0,-3.21,1.44,0,0,0,0,0.0
12.531,0.311,0.007,3.5,-3.56,1.38,0,0,0,0,0.0
12.548,0.323,0.007,3.44,-3.76,0.62,0,0,0,0,0.0
12.668,0.328,0.009,3.58,-3.55,-0.25,0,0,0,0,0.0
12.684,0.313,0.005,4.37,-3.23,-0.09,0,0,0,0,0.0
12.703,0.33,0.01,3.57,-3.3,-0.53,0,0,0,0,0.0
12.721,0.322,0.007,4.12,-3.25,0.91,0,0,0,0,0.0
12.857,0.32,0.01,3.58,-3.12,0.77,0,0,0,0,0.0
12.884,0.326,0.005,3.14,-3.62,0.81,0,0,0,0,0.0
12.929,0.324,0.006,3.49,-3.3,0.81,0,0,0,0,0.0
12.954,0.322,0.007,3.38,-3.3,0.84,0,0,0,0,0.0
13.086,0.197,0.004,4.24,-4.03,-1.65,0,0,0,0,7.1
13.103,0.127,0.006,3.84,-4.14,-1.13,0,0,0,0,16.2
13.124,0.101,0.007,3.68,-4.03,-0.7,0,0,0,0,20.2
13.136,0.208,0.003,3.53,-3.2,-3.76,0,0,0,0,8.0
13.269,0.268,0.006,3.44,-3.15,-2.98,0,0,0,0,0.0
13.304,0.299,0.002,1.93,-2.84,-1.98,0,0,0,0,0.0
13.337,0.285,0.005,1.92,-3.05,-1.75,0,0,0,0,0.0
13.354,0.308,0.005,1.85,-3.11,-4.32,0,0,0,0,0.0
13.469,0.305,0.004,2.14,-3.08,-2.38,0,0,0,0,0.0
13.487,0.304,0.002,2.39,-3.43,-0.37,0,0,0,0,0.0
13.505,0.314,0.005,2.58,-2.69,-0.72,0,0,0,0,0.0
13.535,0.331,0.004,1.85,-2.88,-0.83,0,0,0,0,0.0
13.669,0.324,0.006,1.86,-2.81,0.13,0,0,0,0,0.0
13.697,0.319,0.005,2.08,-2.51,0.95,0,0,0,0,0.0
13.712,0.309,0.005,1.92,-2.78,1.03,0,0,0,0,0.0
13.737,0.322,0.007,2.27,-2.7,0.23,0,0,0,0,0.0
13.871,0.32,0.007,1.83,-2.22,-0.45,0,0,0,0,0.0
13.884,0.117,0.002,1.61,-3.65,1.24,0,0,0,0,16.7
13.905,0.173,0.006,1.07,-2.83,-0.69,0,0,0,0,10.8
13.924,0.283,0.007,12.23,-4.1,18.18,0,0,0,0,0.0
14.063,0.297,0.004,1.99,-1.4,-0.2,0,0,0,0,0.0
14.077,0.308,0.004,1.32,-1.32,0.59,0,0,0,0,0.0
14.109,0.319,0.003,2.87,-0.93,0.92,0,0,0,0,0.0
14.145,0.314,0.004,2.7,-0.83,1.68,0,0,0,0,0.0
14.276,0.308,0.002,3.18,-0.95,1.56,0,0,0,0,0.0
14.295,0.319,0.003,2.59,-0.87,1.29,0,0,0,0,0.0
14.313,0.328,0.003,2.78,-0.81,1.5,0,0,0,0,0.0
14.332,0.308,0.006,12.87,-2.88,19.87,0,0,0,0,0.0
14.45,0.332,0.002,2.45,-1.28,0.6,0,0,0,0,0.0
14.483,0.208,0.006,1.84,-2.44,-4.05,0,0,0,0,5.8
